width,q,F,iterationNumber,seed,s_max,s_mean,is_frozen,steps_to_freeze,N
20,3,3,263,393282374,1.0,1.0,True,1303359,
20,3,3,364,393544520,1.0,1.0,True,873502,
20,3,3,77,339084057,1.0,1.0,True,698480,
20,3,3,405,393020228,1.0,1.0,True,578809,
20,3,3,370,393413445,1.0,1.0,True,772299,
20,3,3,80,338756371,1.0,1.0,True,1381067,
20,3,3,300,392495934,1.0,1.0,True,548275,
20,3,3,108,392627012,1.0,1.0,True,925735,
20,3,3,7,287113954,1.0,1.0,True,618299,
20,3,3,373,393610056,1.0,1.0,True,746707,
20,3,3,11,337904397,1.0,1.0,True,794798,
20,3,3,36,338494228,1.0,1.0,True,529439,
20,3,3,40,338232079,1.0,1.0,True,684539,
20,3,3,446,393610057,1.0,1.0,True,642704,
20,3,3,439,393675595,1.0,1.0,True,462742,
20,3,3,37,338559765,1.0,1.0,True,460616,
20,3,3,341,393085763,1.0,1.0,True,485169,
20,3,3,302,392627008,1.0,1.0,True,1480406,
20,3,3,257,393413449,1.0,1.0,True,392508,
20,3,3,219,393020231,1.0,1.0,True,806833,
20,3,3,437,393544521,1.0,1.0,True,648762,
20,3,3,301,392561471,1.0,1.0,True,873480,
20,3,3,75,338952983,1.0,1.0,True,760295,
20,3,3,240,392823617,1.0,1.0,True,671730,
20,3,3,126,392758084,1.0,1.0,True,743181,
20,3,3,227,393020230,1.0,1.0,True,1237954,
20,3,3,109,392692549,1.0,1.0,True,965150,
20,3,3,316,393020229,1.0,1.0,True,726992,
20,3,3,172,393151301,1.0,1.0,True,1570807,
20,3,3,18,338363156,1.0,1.0,True,851361,
20,3,3,314,392889155,1.0,1.0,True,780902,
20,3,3,399,394265424,1.0,1.0,True,741956,
20,3,3,23,338166544,1.0,1.0,True,1208845,
20,3,3,190,393282373,1.0,1.0,True,558261,
20,3,3,480,393741127,1.0,1.0,True,859844,
20,3,3,468,394003277,1.0,1.0,True,352801,
20,3,3,46,338625301,1.0,1.0,True,921032,
20,3,3,70,338625298,1.0,1.0,True,578451,
20,3,3,133,392692546,1.0,1.0,True,681105,
20,3,3,250,392954690,1.0,1.0,True,1688477,
20,3,3,62,338625299,1.0,1.0,True,1461344,
20,3,3,151,392823618,1.0,1.0,True,1310040,
20,3,3,429,393544522,1.0,1.0,True,554716,
20,3,3,458,393872204,1.0,1.0,True,504171,
20,3,3,436,393478984,1.0,1.0,True,1490235,
20,3,3,156,393151303,1.0,1.0,True,1113891,
20,3,3,267,393544522,1.0,1.0,True,554716,
20,3,3,39,338690839,1.0,1.0,True,1143578,
20,3,3,174,393282375,1.0,1.0,True,782832,
20,3,3,475,393937739,1.0,1.0,True,1136690,
20,3,3,440,393216835,1.0,1.0,True,630944,
20,3,3,207,392758084,1.0,1.0,True,743181,
20,3,3,136,392889157,1.0,1.0,True,1240590,
20,3,3,65,338821910,1.0,1.0,True,743318,
20,3,3,231,392758081,1.0,1.0,True,533495,
20,3,3,441,393282372,1.0,1.0,True,1214850,
20,3,3,491,393937737,1.0,1.0,True,916437,
20,3,3,417,393282375,1.0,1.0,True,782832,
20,3,3,256,393347912,1.0,1.0,True,890402,
20,3,3,296,393872204,1.0,1.0,True,504171,
20,3,3,116,392627011,1.0,1.0,True,460194,
20,3,3,379,394003278,1.0,1.0,True,1050771,
20,3,3,134,392758083,1.0,1.0,True,797197,
20,3,3,390,393675591,1.0,1.0,True,306617,
20,3,3,165,393216839,1.0,1.0,True,1064186,
20,3,3,327,393216839,1.0,1.0,True,1064186,
20,3,3,113,392430400,1.0,1.0,True,496727,
20,3,3,292,393610056,1.0,1.0,True,746707,
20,3,3,122,392495936,1.0,1.0,True,1119730,
20,3,3,15,338166545,1.0,1.0,True,582157,
20,3,3,293,393675593,1.0,1.0,True,559729,
20,3,3,171,393085764,1.0,1.0,True,492803,
20,3,3,167,393347913,1.0,1.0,True,844168,
20,3,3,396,394068813,1.0,1.0,True,904187,
20,3,3,192,393413447,1.0,1.0,True,736823,
20,3,3,455,393675593,1.0,1.0,True,559729,
20,3,3,282,393478983,1.0,1.0,True,619965,
20,3,3,90,338887444,1.0,1.0,True,1012955,
20,3,3,323,392954691,1.0,1.0,True,707781,
20,3,3,320,392758080,1.0,1.0,True,1013957,
20,3,3,197,393741132,1.0,1.0,True,513410,
20,3,3,304,392758082,1.0,1.0,True,791256,
20,3,3,432,393216836,1.0,1.0,True,708982,
20,3,3,52,338494226,1.0,1.0,True,910176,
20,3,3,10,337838860,1.0,1.0,True,787440,
20,3,3,95,339215129,1.0,1.0,True,794306,
20,3,3,415,393151301,1.0,1.0,True,1570807,
20,3,3,397,394134350,1.0,1.0,True,854540,
20,3,3,146,393020230,1.0,1.0,True,1237954,
20,3,3,21,338035470,1.0,1.0,True,796340,
20,3,3,404,392954691,1.0,1.0,True,707781,
20,3,3,43,338428690,1.0,1.0,True,290187,
20,3,3,128,392889158,1.0,1.0,True,1225098,
20,3,3,252,393085764,1.0,1.0,True,492803,
20,3,3,402,392823617,1.0,1.0,True,671730,
20,3,3,229,393151304,1.0,1.0,True,1766770,
20,3,3,0,286655195,1.0,1.0,True,1170142,
20,3,3,148,393151304,1.0,1.0,True,1766770,
20,3,3,115,392561474,1.0,1.0,True,784613,
20,3,3,196,393675595,1.0,1.0,True,462742,
20,3,3,444,393478983,1.0,1.0,True,619965,
20,3,3,275,393544521,1.0,1.0,True,648762,
20,3,3,325,393085765,1.0,1.0,True,494906,
20,3,3,81,338821908,1.0,1.0,True,756005,
20,3,3,38,338625302,1.0,1.0,True,605945,
20,3,3,355,393478984,1.0,1.0,True,1490235,
20,3,3,260,393085763,1.0,1.0,True,485169,
20,3,3,89,339346204,1.0,1.0,True,1061953,
20,3,3,214,392692546,1.0,1.0,True,681105,
20,3,3,394,393937739,1.0,1.0,True,1136690,
20,3,3,319,393216840,1.0,1.0,True,809476,
20,3,3,380,393544518,1.0,1.0,True,1097567,
20,3,3,72,338756372,1.0,1.0,True,701960,
20,3,3,50,338363152,1.0,1.0,True,954290,
20,3,3,53,338559763,1.0,1.0,True,927668,
20,3,3,61,338559762,1.0,1.0,True,509392,
20,3,3,268,393610059,1.0,1.0,True,1474235,
20,3,3,273,393413447,1.0,1.0,True,736823,
20,3,3,112,392364863,1.0,1.0,True,980283,
20,3,3,180,393151300,1.0,1.0,True,1131054,
20,3,3,247,393282376,1.0,1.0,True,537235,
20,3,3,472,393741128,1.0,1.0,True,724011,
20,3,3,407,393151302,1.0,1.0,True,676054,
20,3,3,78,339149594,1.0,1.0,True,640034,
20,3,3,488,394265423,1.0,1.0,True,1205228,
20,3,3,91,338952981,1.0,1.0,True,1056588,
20,3,3,158,393282377,1.0,1.0,True,492497,
20,3,3,224,392823619,1.0,1.0,True,805830,
20,3,3,406,393085765,1.0,1.0,True,494906,
20,3,3,359,393741132,1.0,1.0,True,513410,
20,3,3,345,393347911,1.0,1.0,True,746318,
20,3,3,471,393675591,1.0,1.0,True,306617,
20,3,3,484,394003275,1.0,1.0,True,611957,
20,3,3,176,393413449,1.0,1.0,True,392508,
20,3,3,208,392823621,1.0,1.0,True,496825,
20,3,3,416,393216838,1.0,1.0,True,611349,
20,3,3,246,393216839,1.0,1.0,True,1064186,
20,3,3,456,393741130,1.0,1.0,True,988578,
20,3,3,181,393216837,1.0,1.0,True,557037,
20,3,3,47,338690838,1.0,1.0,True,317061,
20,3,3,277,393675595,1.0,1.0,True,462742,
20,3,3,315,392954692,1.0,1.0,True,805464,
20,3,3,398,394199887,1.0,1.0,True,967673,
20,3,3,463,393675592,1.0,1.0,True,1147630,
20,3,3,251,393020227,1.0,1.0,True,1299539,
20,3,3,195,393610058,1.0,1.0,True,1892760,
20,3,3,132,392627009,1.0,1.0,True,1239778,
20,3,3,375,393741130,1.0,1.0,True,988578,
20,3,3,420,392954689,1.0,1.0,True,580135,
20,3,3,493,394068811,1.0,1.0,True,782872,
20,3,3,178,393544523,1.0,1.0,True,1419294,
20,3,3,286,393741131,1.0,1.0,True,934661,
20,3,3,9,287245028,1.0,1.0,True,508785,
20,3,3,499,394462033,1.0,1.0,True,637156,
20,3,3,339,393478986,1.0,1.0,True,921234,
20,3,3,179,393610060,1.0,1.0,True,969541,
20,3,3,34,338363154,1.0,1.0,True,508882,
20,3,3,308,393020230,1.0,1.0,True,1237954,
20,3,3,459,393937741,1.0,1.0,True,1274958,
20,3,3,393,393872202,1.0,1.0,True,443140,
20,3,3,358,393675595,1.0,1.0,True,462742,
20,3,3,143,392823619,1.0,1.0,True,805830,
20,3,3,457,393806667,1.0,1.0,True,1072930,
20,3,3,449,393806668,1.0,1.0,True,870438,
20,3,3,312,392758081,1.0,1.0,True,533495,
20,3,3,184,393413448,1.0,1.0,True,1318937,
20,3,3,403,392889154,1.0,1.0,True,311068,
20,3,3,86,339149593,1.0,1.0,True,946487,
20,3,3,255,393282375,1.0,1.0,True,782832,
20,3,3,371,393478982,1.0,1.0,True,1023997,
20,3,3,414,393085764,1.0,1.0,True,492803,
20,3,3,138,393020231,1.0,1.0,True,806833,
20,3,3,357,393610058,1.0,1.0,True,1892760,
20,3,3,462,393610055,1.0,1.0,True,463905,
20,3,3,332,393020227,1.0,1.0,True,1299539,
20,3,3,92,339018518,1.0,1.0,True,521552,
20,3,3,44,338494227,1.0,1.0,True,1412948,
20,3,3,202,392430399,1.0,1.0,True,1224018,
20,3,3,16,338232082,1.0,1.0,True,600797,
20,3,3,447,393675594,1.0,1.0,True,1399286,
20,3,3,424,393216837,1.0,1.0,True,557037,
20,3,3,272,393347910,1.0,1.0,True,606526,
20,3,3,149,393216841,1.0,1.0,True,849221,
20,3,3,212,392561472,1.0,1.0,True,1397615,
20,3,3,497,394330959,1.0,1.0,True,1057850,
20,3,3,188,393675596,1.0,1.0,True,483273,
20,3,3,32,338232080,1.0,1.0,True,1184250,
20,3,3,384,393806666,1.0,1.0,True,385715,
20,3,3,317,393085766,1.0,1.0,True,921620,
20,3,3,299,394068815,1.0,1.0,True,681186,
20,3,3,121,392430399,1.0,1.0,True,1224018,
20,3,3,435,393413447,1.0,1.0,True,736823,
20,3,3,476,394003276,1.0,1.0,True,1098548,
20,3,3,56,338756374,1.0,1.0,True,859569,
20,3,3,309,393085767,1.0,1.0,True,1336790,
20,3,3,189,393741133,1.0,1.0,True,421041,
20,3,3,64,338756373,1.0,1.0,True,1004941,
20,3,3,303,392692545,1.0,1.0,True,664881,
20,3,3,187,393610059,1.0,1.0,True,1474235,
20,3,3,329,393347913,1.0,1.0,True,844168,
20,3,3,145,392954693,1.0,1.0,True,1087777,
20,3,3,139,393085768,1.0,1.0,True,783950,
20,3,3,362,393413446,1.0,1.0,True,681249,
20,3,3,198,393806669,1.0,1.0,True,1522522,
20,3,3,173,393216838,1.0,1.0,True,611349,
20,3,3,433,393282373,1.0,1.0,True,558261,
20,3,3,103,392299327,1.0,1.0,True,923769,
20,3,3,419,393413449,1.0,1.0,True,392508,
20,3,3,453,393544519,1.0,1.0,True,664578,
20,3,3,351,393216836,1.0,1.0,True,708982,
20,3,3,349,393610059,1.0,1.0,True,1474235,
20,3,3,418,393347912,1.0,1.0,True,890402,
20,3,3,199,393872206,1.0,1.0,True,670573,
20,3,3,425,393282374,1.0,1.0,True,1303359,
20,3,3,482,393872201,1.0,1.0,True,1051569,
20,3,3,185,393478985,1.0,1.0,True,350762,
20,3,3,8,287179491,1.0,1.0,True,756257,
20,3,3,125,392692547,1.0,1.0,True,1186940,
20,3,3,385,393872203,1.0,1.0,True,1322154,
20,3,3,29,338559766,1.0,1.0,True,869891,
20,3,3,372,393544519,1.0,1.0,True,664578,
20,3,3,217,392889157,1.0,1.0,True,1240590,
20,3,3,331,392954690,1.0,1.0,True,1688477,
20,3,3,49,338821912,1.0,1.0,True,580517,
20,3,3,57,338821911,1.0,1.0,True,612993,
20,3,3,259,393544523,1.0,1.0,True,1419294,
20,3,3,285,393675594,1.0,1.0,True,1399286,
20,3,3,368,393806668,1.0,1.0,True,870438,
20,3,3,369,393872205,1.0,1.0,True,1272777,
20,3,3,442,393347909,1.0,1.0,True,1351955,
20,3,3,287,393806668,1.0,1.0,True,870438,
20,3,3,71,338690835,1.0,1.0,True,651553,
20,3,3,209,392889158,1.0,1.0,True,1225098,
20,3,3,423,393151300,1.0,1.0,True,1131054,
20,3,3,137,392954694,1.0,1.0,True,638612,
20,3,3,378,393937741,1.0,1.0,True,1274958,
20,3,3,131,392561472,1.0,1.0,True,1397615,
20,3,3,411,392889153,1.0,1.0,True,1206042,
20,3,3,264,393347911,1.0,1.0,True,746318,
20,3,3,381,393610055,1.0,1.0,True,463905,
20,3,3,238,393216840,1.0,1.0,True,809476,
20,3,3,226,392954693,1.0,1.0,True,1087777,
20,3,3,101,392168253,1.0,1.0,True,1286530,
20,3,3,127,392823621,1.0,1.0,True,496825,
20,3,3,105,392430401,1.0,1.0,True,1045545,
20,3,3,88,339280667,1.0,1.0,True,767397,
20,3,3,124,392627010,1.0,1.0,True,604474,
20,3,3,59,338952985,1.0,1.0,True,785948,
20,3,3,333,393085764,1.0,1.0,True,492803,
20,3,3,322,392889154,1.0,1.0,True,311068,
20,3,3,422,393085763,1.0,1.0,True,485169,
20,3,3,274,393478984,1.0,1.0,True,1490235,
20,3,3,237,393151303,1.0,1.0,True,1113891,
20,3,3,58,338887448,1.0,1.0,True,849995,
20,3,3,140,392627008,1.0,1.0,True,1480406,
20,3,3,24,338232081,1.0,1.0,True,547334,
20,3,3,489,394330960,1.0,1.0,True,756041,
20,3,3,35,338428691,1.0,1.0,True,725119,
20,3,3,94,339149592,1.0,1.0,True,563260,
20,3,3,280,393347909,1.0,1.0,True,1351955,
20,3,3,291,393544519,1.0,1.0,True,664578,
20,3,3,443,393413446,1.0,1.0,True,681249,
20,3,3,114,392495937,1.0,1.0,True,1729819,
20,3,3,241,392889154,1.0,1.0,True,311068,
20,3,3,213,392627009,1.0,1.0,True,1239778,
20,3,3,492,394003274,1.0,1.0,True,911583,
20,3,3,487,394199886,1.0,1.0,True,510742,
20,3,3,486,394134349,1.0,1.0,True,924462,
20,3,3,295,393806667,1.0,1.0,True,1072930,
20,3,3,211,392495935,1.0,1.0,True,768390,
20,3,3,119,392823622,1.0,1.0,True,960039,
20,3,3,48,338756375,1.0,1.0,True,788630,
20,3,3,147,393085767,1.0,1.0,True,1336790,
20,3,3,102,392233790,1.0,1.0,True,608337,
20,3,3,473,393806665,1.0,1.0,True,730834,
20,3,3,342,393151300,1.0,1.0,True,1131054,
20,3,3,230,392692544,1.0,1.0,True,734096,
20,3,3,100,392102716,1.0,1.0,True,908892,
20,3,3,271,393282373,1.0,1.0,True,558261,
20,3,3,33,338297617,1.0,1.0,True,457269,
20,3,3,245,393151302,1.0,1.0,True,676054,
20,3,3,270,393216836,1.0,1.0,True,708982,
20,3,3,54,338625300,1.0,1.0,True,847817,
20,3,3,182,393282374,1.0,1.0,True,1303359,
20,3,3,348,393544522,1.0,1.0,True,554716,
20,3,3,234,392954692,1.0,1.0,True,805464,
20,3,3,107,392561475,1.0,1.0,True,1251948,
20,3,3,350,393151299,1.0,1.0,True,1035134,
20,3,3,306,392889156,1.0,1.0,True,933549,
20,3,3,242,392954691,1.0,1.0,True,707781,
20,3,3,205,392627010,1.0,1.0,True,604474,
20,3,3,478,394134350,1.0,1.0,True,854540,
20,3,3,85,339084056,1.0,1.0,True,540838,
20,3,3,337,393347912,1.0,1.0,True,890402,
20,3,3,258,393478986,1.0,1.0,True,921234,
20,3,3,191,393347910,1.0,1.0,True,606526,
20,3,3,451,393413445,1.0,1.0,True,772299,
20,3,3,206,392692547,1.0,1.0,True,1186940,
20,3,3,221,392627008,1.0,1.0,True,1480406,
20,3,3,356,393544521,1.0,1.0,True,648762,
20,3,3,262,393216837,1.0,1.0,True,557037,
20,3,3,150,392758081,1.0,1.0,True,533495,
20,3,3,374,393675593,1.0,1.0,True,559729,
20,3,3,279,393806669,1.0,1.0,True,1522522,
20,3,3,130,392495935,1.0,1.0,True,768390,
20,3,3,144,392889156,1.0,1.0,True,933549,
20,3,3,42,338363153,1.0,1.0,True,853522,
20,3,3,391,393741128,1.0,1.0,True,724011,
20,3,3,76,339018520,1.0,1.0,True,1219509,
20,3,3,243,393020228,1.0,1.0,True,578809,
20,3,3,87,339215130,1.0,1.0,True,634903,
20,3,3,216,392823620,1.0,1.0,True,607728,
20,3,3,470,393610054,1.0,1.0,True,1037521,
20,3,3,22,338101007,1.0,1.0,True,453716,
20,3,3,483,393937738,1.0,1.0,True,927796,
20,3,3,400,392692543,1.0,1.0,True,786092,
20,3,3,194,393544521,1.0,1.0,True,648762,
20,3,3,311,392692544,1.0,1.0,True,734096,
20,3,3,14,338101008,1.0,1.0,True,976530,
20,3,3,161,392954691,1.0,1.0,True,707781,
20,3,3,294,393741130,1.0,1.0,True,988578,
20,3,3,118,392758085,1.0,1.0,True,952166,
20,3,3,281,393413446,1.0,1.0,True,681249,
20,3,3,96,339280666,1.0,1.0,True,927519,
20,3,3,326,393151302,1.0,1.0,True,676054,
20,3,3,366,393675594,1.0,1.0,True,1399286,
20,3,3,290,393478982,1.0,1.0,True,1023997,
20,3,3,289,393937742,1.0,1.0,True,613281,
20,3,3,177,393478986,1.0,1.0,True,921234,
20,3,3,318,393151303,1.0,1.0,True,1113891,
20,3,3,328,393282376,1.0,1.0,True,537235,
20,3,3,26,338363155,1.0,1.0,True,990807,
20,3,3,428,393478985,1.0,1.0,True,350762,
20,3,3,387,394003277,1.0,1.0,True,352801,
20,3,3,69,339084058,1.0,1.0,True,739387,
20,3,3,278,393741132,1.0,1.0,True,513410,
20,3,3,12,337969934,1.0,1.0,True,561566,
20,3,3,235,393020229,1.0,1.0,True,726992,
20,3,3,6,287048417,1.0,1.0,True,536787,
20,3,3,336,393282375,1.0,1.0,True,782832,
20,3,3,60,338494225,1.0,1.0,True,1201878,
20,3,3,392,393806665,1.0,1.0,True,730834,
20,3,3,1,286720732,1.0,1.0,True,511767,
20,3,3,477,394068813,1.0,1.0,True,904187,
20,3,3,284,393610057,1.0,1.0,True,642704,
20,3,3,20,337969933,1.0,1.0,True,384726,
20,3,3,218,392954694,1.0,1.0,True,638612,
20,3,3,324,393020228,1.0,1.0,True,578809,
20,3,3,330,392889153,1.0,1.0,True,1206042,
20,3,3,448,393741131,1.0,1.0,True,934661,
20,3,3,45,338559764,1.0,1.0,True,629498,
20,3,3,410,392823616,1.0,1.0,True,922696,
20,3,3,445,393544520,1.0,1.0,True,873502,
20,3,3,498,394396496,1.0,1.0,True,484151,
20,3,3,313,392823618,1.0,1.0,True,1310040,
20,3,3,3,286851806,1.0,1.0,True,1388025,
20,3,3,413,393020227,1.0,1.0,True,1299539,
20,3,3,120,392364862,1.0,1.0,True,503196,
20,3,3,215,392758083,1.0,1.0,True,797197,
20,3,3,438,393610058,1.0,1.0,True,1892760,
20,3,3,183,393347911,1.0,1.0,True,746318,
20,3,3,297,393937741,1.0,1.0,True,1274958,
20,3,3,82,338887445,1.0,1.0,True,1213997,
20,3,3,159,393347914,1.0,1.0,True,813640,
20,3,3,467,393937740,1.0,1.0,True,571313,
20,3,3,27,338428692,1.0,1.0,True,915508,
20,3,3,321,392823617,1.0,1.0,True,671730,
20,3,3,203,392495936,1.0,1.0,True,1119730,
20,3,3,239,393282377,1.0,1.0,True,492497,
20,3,3,412,392954690,1.0,1.0,True,1688477,
20,3,3,266,393478985,1.0,1.0,True,350762,
20,3,3,496,394265422,1.0,1.0,True,1049296,
20,3,3,73,338821909,1.0,1.0,True,1222070,
20,3,3,261,393151300,1.0,1.0,True,1131054,
20,3,3,104,392364864,1.0,1.0,True,901832,
20,3,3,474,393872202,1.0,1.0,True,443140,
20,3,3,465,393806666,1.0,1.0,True,385715,
20,3,3,254,393216838,1.0,1.0,True,611349,
20,3,3,305,392823619,1.0,1.0,True,805830,
20,3,3,365,393610057,1.0,1.0,True,642704,
20,3,3,431,393151299,1.0,1.0,True,1035134,
20,3,3,175,393347912,1.0,1.0,True,890402,
20,3,3,353,393347910,1.0,1.0,True,606526,
20,3,3,401,392758080,1.0,1.0,True,1013957,
20,3,3,244,393085765,1.0,1.0,True,494906,
20,3,3,466,393872203,1.0,1.0,True,1322154,
20,3,3,479,394199887,1.0,1.0,True,967673,
20,3,3,233,392889155,1.0,1.0,True,780902,
20,3,3,354,393413447,1.0,1.0,True,736823,
20,3,3,427,393413448,1.0,1.0,True,1318937,
20,3,3,494,394134348,1.0,1.0,True,1231069,
20,3,3,99,339477277,1.0,1.0,True,828743,
20,3,3,166,393282376,1.0,1.0,True,537235,
20,3,3,335,393216838,1.0,1.0,True,611349,
20,3,3,481,393806664,1.0,1.0,True,777467,
20,3,3,222,392692545,1.0,1.0,True,664881,
20,3,3,363,393478983,1.0,1.0,True,619965,
20,3,3,154,393020229,1.0,1.0,True,726992,
20,3,3,84,339018519,1.0,1.0,True,484697,
20,3,3,376,393806667,1.0,1.0,True,1072930,
20,3,3,388,394068814,1.0,1.0,True,1318000,
20,3,3,74,338887446,1.0,1.0,True,440067,
20,3,3,367,393741131,1.0,1.0,True,934661,
20,3,3,225,392889156,1.0,1.0,True,933549,
20,3,3,352,393282373,1.0,1.0,True,558261,
20,3,3,51,338428689,1.0,1.0,True,922639,
20,3,3,386,393937740,1.0,1.0,True,571313,
20,3,3,377,393872204,1.0,1.0,True,504171,
20,3,3,152,392889155,1.0,1.0,True,780902,
20,3,3,97,339346203,1.0,1.0,True,732254,
20,3,3,307,392954693,1.0,1.0,True,1087777,
20,3,3,464,393741129,1.0,1.0,True,764940,
20,3,3,168,393413450,1.0,1.0,True,830504,
20,3,3,343,393216837,1.0,1.0,True,557037,
20,3,3,200,392299325,1.0,1.0,True,732842,
20,3,3,153,392954692,1.0,1.0,True,805464,
20,3,3,160,392889154,1.0,1.0,True,311068,
20,3,3,163,393085765,1.0,1.0,True,494906,
20,3,3,434,393347910,1.0,1.0,True,606526,
20,3,3,204,392561473,1.0,1.0,True,541490,
20,3,3,169,393478987,1.0,1.0,True,910534,
20,3,3,93,339084055,1.0,1.0,True,478037,
20,3,3,186,393544522,1.0,1.0,True,554716,
20,3,3,110,392233789,1.0,1.0,True,364488,
20,3,3,389,394134351,1.0,1.0,True,979941,
20,3,3,106,392495938,1.0,1.0,True,1331398,
20,3,3,17,338297619,1.0,1.0,True,1030330,
20,3,3,55,338690837,1.0,1.0,True,498302,
20,3,3,346,393413448,1.0,1.0,True,1318937,
20,3,3,383,393741129,1.0,1.0,True,764940,
20,3,3,19,338428693,1.0,1.0,True,586834,
20,3,3,421,393020226,1.0,1.0,True,919800,
20,3,3,162,393020228,1.0,1.0,True,578809,
20,3,3,288,393872205,1.0,1.0,True,1272777,
20,3,3,223,392758082,1.0,1.0,True,791256,
20,3,3,340,393020226,1.0,1.0,True,919800,
20,3,3,382,393675592,1.0,1.0,True,1147630,
20,3,3,228,393085767,1.0,1.0,True,1336790,
20,3,3,63,338690836,1.0,1.0,True,399456,
20,3,3,129,392954695,1.0,1.0,True,791545,
20,3,3,155,393085766,1.0,1.0,True,921620,
20,3,3,4,286917343,1.0,1.0,True,1131708,
20,3,3,2,286786269,1.0,1.0,True,1018984,
20,3,3,408,393216839,1.0,1.0,True,1064186,
20,3,3,236,393085766,1.0,1.0,True,921620,
20,3,3,269,393675596,1.0,1.0,True,483273,
20,3,3,495,394199885,1.0,1.0,True,430891,
20,3,3,201,392364862,1.0,1.0,True,503196,
20,3,3,170,393020227,1.0,1.0,True,1299539,
20,3,3,347,393478985,1.0,1.0,True,350762,
20,3,3,83,338952982,1.0,1.0,True,1408283,
20,3,3,220,392561471,1.0,1.0,True,873480,
20,3,3,141,392692545,1.0,1.0,True,664881,
20,3,3,461,393544518,1.0,1.0,True,1097567,
20,3,3,193,393478984,1.0,1.0,True,1490235,
20,3,3,430,393085762,1.0,1.0,True,620253,
20,3,3,157,393216840,1.0,1.0,True,809476,
20,3,3,485,394068812,1.0,1.0,True,457553,
20,3,3,426,393347911,1.0,1.0,True,746318,
20,3,3,450,393347908,1.0,1.0,True,1052758,
20,3,3,490,393872200,1.0,1.0,True,1080179,
20,3,3,111,392299326,1.0,1.0,True,652229,
20,3,3,248,393347913,1.0,1.0,True,844168,
20,3,3,469,394068814,1.0,1.0,True,1318000,
20,3,3,454,393610056,1.0,1.0,True,746707,
20,3,3,232,392823618,1.0,1.0,True,1310040,
20,3,3,117,392692548,1.0,1.0,True,1018100,
20,3,3,360,393282372,1.0,1.0,True,1214850,
20,3,3,265,393413448,1.0,1.0,True,1318937,
20,3,3,334,393151301,1.0,1.0,True,1570807,
20,3,3,253,393151301,1.0,1.0,True,1570807,
20,25,3,92,388694858,0.025,0.0032894736842105,True,95583,
20,22,3,337,444859257,0.0325,0.003690036900369,True,215535,
20,19,3,100,446694259,0.05,0.0039215686274509,True,137989,
20,19,3,465,448398209,0.0275,0.0038610038610038,True,95545,
20,17,3,477,447611778,0.055,0.0047846889952153,True,238028,
20,20,3,186,444007289,0.025,0.0039840637450199,True,76801,
20,7,3,418,395445068,0.9925,0.3333333333333333,True,925928,
20,20,3,20,385352508,0.0175,0.0036496350364963,True,82790,
20,9,3,109,395838283,0.975,0.25,True,1509952,
20,8,3,240,395445062,0.905,0.1428571428571428,True,837557,
20,11,3,300,442893165,0.6775,0.0256410256410256,True,1134668,
20,4,3,25,338756371,1.0,1.0,True,790415,
20,5,3,441,394330950,1.0,1.0,True,1320411,
20,11,3,104,442762095,0.66,0.0256410256410256,True,1033166,
20,28,3,255,447939454,0.0275,0.0035087719298245,True,88736,
20,5,3,161,394003269,1.0,1.0,True,1334338,
20,11,3,256,443745143,0.36,0.0119047619047619,True,995669,
20,8,3,12,340263699,0.97,0.2,True,1537868,
20,24,3,443,445973369,0.02,0.0036363636363636,True,64018,
20,10,3,288,443745147,0.865,0.0769230769230769,True,979870,
20,24,3,227,445580153,0.02,0.0034482758620689,True,76387,
20,25,3,225,445973368,0.0575,0.003875968992248,True,237942,
20,12,3,56,386532166,0.585,0.015625,True,1648119,
20,11,3,10,385155899,0.1875,0.0099009900990099,True,394414,
20,13,3,364,444990329,0.5725,0.0133333333333333,True,1413933,
20,4,3,223,393282371,0.9975,0.5,True,759538,
20,15,3,337,445842299,0.07,0.0059523809523809,True,226129,
20,6,3,211,394068802,0.9875,0.5,True,1060642,
20,24,3,496,446825345,0.015,0.0031948881789137,True,73243,
20,29,3,82,390398797,0.0125,0.0031055900621118,True,68029,
20,7,3,459,396034897,1.0,1.0,True,1077661,
20,15,3,492,446497661,0.05,0.005181347150259,True,288462,
20,29,3,117,447873916,0.04,0.0033557046979865,True,255642,
20,22,3,471,445186936,0.0175,0.0034965034965034,True,69353,
20,18,3,322,446956408,0.035,0.0040816326530612,True,117935,
20,4,3,310,393151296,1.0,1.0,True,894515,
20,20,3,85,386466631,0.05,0.0038610038610038,True,188275,
20,22,3,263,444793719,0.0425,0.0037453183520599,True,98309,
20,23,3,63,387449670,0.02,0.0034722222222222,True,85940,
20,14,3,269,445645694,0.1325,0.0046511627906976,True,454840,
20,11,3,461,443941749,0.5325,0.0196078431372549,True,1519715,
20,23,3,90,387646278,0.025,0.0034246575342465,True,89820,
20,9,3,274,396624718,0.7925,0.1428571428571428,True,1227603,
20,20,3,229,443614071,0.015,0.0034965034965034,True,75497,
20,7,3,90,340722456,0.9875,0.5,True,567154,
20,28,3,205,447284089,0.03,0.0033003300330033,True,110846,
20,26,3,108,446235513,0.015,0.0032467532467532,True,69628,
20,29,3,255,448463743,0.0275,0.0033333333333333,True,111449,
20,4,3,248,393872202,1.0,1.0,True,677740,
20,18,3,445,447611774,0.0275,0.0040816326530612,True,108864,
20,30,3,59,386859849,0.0175,0.0033333333333333,True,78418,
