width,N,q,F,seed,s_max,s_mean,steps_to_freeze,is_frozen
40,1600,2,3,286982879,1.0,1.0,14836890,True
40,1600,2,3,338690838,1.0,1.0,21986476,True
40,1600,2,3,338494225,1.0,1.0,13987912,True
40,1600,2,3,338887448,1.0,1.0,15465846,True
40,1600,2,3,338756373,1.0,1.0,14576930,True
40,1600,2,3,338690834,1.0,1.0,6666620,True
40,1600,2,3,338690835,1.0,1.0,10606345,True
40,1600,2,3,339084057,1.0,1.0,8542820,True
40,1600,2,3,338756372,1.0,1.0,11313949,True
40,1600,2,3,338690836,1.0,1.0,17244656,True
40,1600,2,3,338821909,1.0,1.0,12261631,True
40,1600,2,3,338756371,1.0,1.0,9305069,True
40,1600,2,3,338952983,1.0,1.0,11249785,True
40,1600,2,3,339149594,1.0,1.0,9761264,True
40,1600,2,3,338625299,1.0,1.0,19779543,True
40,1600,2,3,339084055,1.0,1.0,4734800,True
40,1600,2,3,339018520,1.0,1.0,12920049,True
40,1600,2,3,338821907,1.0,1.0,6722135,True
40,1600,2,3,338952982,1.0,1.0,10371830,True
40,1600,2,3,338887445,1.0,1.0,11682537,True
40,1600,2,3,339411740,1.0,1.0,4266471,True
40,1600,2,3,339018519,1.0,1.0,10323255,True
40,1600,2,3,339018518,1.0,1.0,7371595,True
40,1600,2,3,339084056,1.0,1.0,11754567,True
40,1600,2,3,338887444,1.0,1.0,10179500,True
40,1600,2,3,339280666,1.0,1.0,7021350,True
40,1600,2,3,338625298,1.0,1.0,20821915,True
40,1600,2,3,338952981,1.0,1.0,11397272,True
40,1600,2,3,338821908,1.0,1.0,15572389,True
40,1600,2,3,339149593,1.0,1.0,14625583,True
40,1600,2,3,339280665,1.0,1.0,7237085,True
40,1600,2,3,339346202,1.0,1.0,7099944,True
40,1600,2,3,339149591,1.0,1.0,8575572,True
40,1600,2,3,339215129,1.0,1.0,13540989,True
40,1600,2,3,339411738,1.0,1.0,6043596,True
40,1600,2,3,338952980,1.0,1.0,13462884,True
40,1600,2,3,339018517,1.0,1.0,13598681,True
40,1600,2,3,339215130,1.0,1.0,20282019,True
40,1600,2,3,339411739,1.0,1.0,11225470,True
40,1600,2,3,339215128,1.0,1.0,13242706,True
40,1600,2,3,339608349,1.0,1.0,7536639,True
40,1600,2,3,339477275,1.0,1.0,8618221,True
40,1600,2,3,339346201,1.0,1.0,10245229,True
40,1600,2,3,339542812,1.0,1.0,8950803,True
40,1600,2,3,339280667,1.0,1.0,21580249,True
40,1600,2,3,339673886,1.0,1.0,7731175,True
40,1600,2,3,339084054,1.0,1.0,16934454,True
40,1600,2,3,339477276,1.0,1.0,12824035,True
40,1600,2,3,339215127,1.0,1.0,13995877,True
40,1600,2,3,339346203,1.0,1.0,23391740,True
40,1600,2,3,339084053,1.0,1.0,17802766,True
40,1600,2,3,339280664,1.0,1.0,17519976,True
40,1600,2,3,339149592,1.0,1.0,29579449,True
40,1600,2,3,339542813,1.0,1.0,22609545,True
40,1600,2,3,339149590,1.0,1.0,25281582,True
50,2500,2,3,287638246,1.0,1.0,20103795,True
50,2500,2,3,338559761,1.0,1.0,19657465,True
50,2500,2,3,338625298,1.0,1.0,19297577,True
50,2500,2,3,338756372,1.0,1.0,20184923,True
50,2500,2,3,338690835,1.0,1.0,22761193,True
50,2500,2,3,338494224,1.0,1.0,25140717,True
50,2500,2,3,287245024,1.0,1.0,27209043,True
50,2500,2,3,287507172,1.0,1.0,27972463,True
50,2500,2,3,287179487,1.0,1.0,32454663,True
50,2500,2,3,338363150,1.0,1.0,34297110,True
50,2500,2,3,287572709,1.0,1.0,38682288,True
50,2500,2,3,338887446,1.0,1.0,32539210,True
50,2500,2,3,287048413,1.0,1.0,40145903,True
50,2500,2,3,338690834,1.0,1.0,25683240,True
50,2500,2,3,338559760,1.0,1.0,29144546,True
50,2500,2,3,338625297,1.0,1.0,25626495,True
50,2500,2,3,287310561,1.0,1.0,39220028,True
50,2500,2,3,339084056,1.0,1.0,14538028,True
50,2500,2,3,338494223,1.0,1.0,37999092,True
50,2500,2,3,338428687,1.0,1.0,39549372,True
50,2500,2,3,287376098,1.0,1.0,43437169,True
50,2500,2,3,338821908,1.0,1.0,21402776,True
50,2500,2,3,338756371,1.0,1.0,26428796,True
50,2500,2,3,338625296,1.0,1.0,24397729,True
50,2500,2,3,287113950,1.0,1.0,57893291,True
50,2500,2,3,338690833,1.0,1.0,24784307,True
50,2500,2,3,338887444,1.0,1.0,14184014,True
50,2500,2,3,338887443,1.0,1.0,8861782,True
50,2500,2,3,339018519,1.0,1.0,28773592,True
50,2500,2,3,338952983,1.0,1.0,45771326,True
50,2500,2,3,338952982,1.0,1.0,27729781,True
50,2500,2,3,338952980,1.0,1.0,15028685,True
50,2500,2,3,338887445,1.0,1.0,43292065,True
50,2500,2,3,339084055,1.0,1.0,27719724,True
50,2500,2,3,338756369,1.0,1.0,24195126,True
50,2500,2,3,338756370,1.0,1.0,32469278,True
50,2500,2,3,287441635,1.0,1.0,66559656,True
50,2500,2,3,339018518,1.0,1.0,30359479,True
50,2500,2,3,338821907,1.0,1.0,32558250,True
50,2500,2,3,339280664,1.0,1.0,10667956,True
50,2500,2,3,339149590,1.0,1.0,17886558,True
50,2500,2,3,338952981,1.0,1.0,37898503,True
50,2500,2,3,338887442,1.0,1.0,23883163,True
50,2500,2,3,338821906,1.0,1.0,32438914,True
50,2500,2,3,339084053,1.0,1.0,20814475,True
50,2500,2,3,338821909,1.0,1.0,66157440,True
50,2500,2,3,339346202,1.0,1.0,27495603,True
50,2500,2,3,338952979,1.0,1.0,25667290,True
50,2500,2,3,339149591,1.0,1.0,30028209,True
50,2500,2,3,339215129,1.0,1.0,39907723,True
50,2500,2,3,339084052,1.0,1.0,13983617,True
50,2500,2,3,339018516,1.0,1.0,31201331,True
50,2500,2,3,339346200,1.0,1.0,13877412,True
50,2500,2,3,339018517,1.0,1.0,43979173,True
50,2500,2,3,339346201,1.0,1.0,28321304,True
50,2500,2,3,339280665,1.0,1.0,39591434,True
50,2500,2,3,339215126,1.0,1.0,19527939,True
50,2500,2,3,339477274,1.0,1.0,16585645,True
50,2500,2,3,339215127,1.0,1.0,32700128,True
50,2500,2,3,339477275,1.0,1.0,28500389,True
50,2500,2,3,339149592,1.0,1.0,54637718,True
50,2500,2,3,339608348,1.0,1.0,17359414,True
50,2500,2,3,339215128,1.0,1.0,47932427,True
50,2500,2,3,339411738,1.0,1.0,32677254,True
50,2500,2,3,339411737,1.0,1.0,22856972,True
50,2500,2,3,339542811,1.0,1.0,26562649,True
50,2500,2,3,339215125,1.0,1.0,25783280,True
50,2500,2,3,339149588,1.0,1.0,25736109,True
50,2500,2,3,339280662,1.0,1.0,28299474,True
50,2500,2,3,339608347,1.0,1.0,19667942,True
50,2500,2,3,339018515,1.0,1.0,42748320,True
50,2500,2,3,339739420,1.0,1.0,13184515,True
50,2500,2,3,339346199,1.0,1.0,33980972,True
50,2500,2,3,339149589,1.0,1.0,44566140,True
50,2500,2,3,339084054,1.0,1.0,67055757,True
50,2500,2,3,339477273,1.0,1.0,29173774,True
50,2500,2,3,339542809,1.0,1.0,19577683,True
5,25,5,3,243073712,1.0,1.0,4415,True
5,25,5,3,243139249,0.48,0.3333333333333333,5218,True
5,25,5,3,243204786,0.8,0.3333333333333333,5656,True
5,25,5,3,243270323,0.92,0.5,6286,True
5,25,5,3,243335860,0.6,0.3333333333333333,4257,True
5,25,5,3,243401397,0.48,0.25,4095,True
5,25,5,3,243466934,0.6,0.3333333333333333,5757,True
5,25,5,3,243532471,0.96,0.5,5890,True
5,25,5,3,243598008,0.92,0.5,7597,True
5,25,5,3,243663545,0.56,0.25,3557,True
5,25,5,3,291439329,0.88,0.5,4513,True
5,25,5,3,291504866,1.0,1.0,7236,True
50,2500,2,3,339280663,1.0,1.0,41995181,True
5,25,5,3,291570403,0.64,0.3333333333333333,3238,True
5,25,5,3,291635940,0.84,0.25,4658,True
5,25,5,3,291701477,0.64,0.5,5806,True
5,25,5,3,291767014,0.52,0.5,4124,True
5,25,5,3,291832551,0.96,0.5,6482,True
5,25,5,3,291898088,0.6,0.5,4854,True
5,25,5,3,291963625,1.0,1.0,4357,True
5,25,5,3,292029162,1.0,1.0,3991,True
5,25,5,3,291570402,1.0,1.0,4125,True
5,25,5,3,291635939,0.68,0.3333333333333333,3829,True
5,25,5,3,291701476,0.64,0.3333333333333333,3617,True
5,25,5,3,291767013,0.76,0.25,3280,True
5,25,5,3,291832550,0.96,0.5,4988,True
5,25,5,3,291898087,0.84,0.5,3965,True
5,25,5,3,291963624,0.96,0.5,5362,True
5,25,5,3,292029161,0.84,0.5,5183,True
5,25,5,3,292094698,0.96,0.5,5490,True
5,25,5,3,292160235,0.84,0.3333333333333333,4024,True
5,25,5,3,291701475,0.4,0.3333333333333333,5960,True
5,25,5,3,291767012,0.48,0.3333333333333333,4306,True
5,25,5,3,291832549,0.8,0.3333333333333333,3767,True
5,25,5,3,291898086,0.72,0.3333333333333333,4327,True
5,25,5,3,291963623,0.44,0.2,3694,True
5,25,5,3,292029160,0.48,0.25,3802,True
5,25,5,3,292094697,0.52,0.25,4425,True
5,25,5,3,292160234,0.6,0.3333333333333333,4767,True
5,25,5,3,292225771,0.96,0.5,5065,True
5,25,5,3,292291308,0.56,0.3333333333333333,4753,True
5,25,5,3,291832548,0.52,0.5,4867,True
5,25,5,3,291898085,0.6,0.5,5246,True
5,25,5,3,292029159,0.52,0.5,3836,True
5,25,5,3,291963622,0.56,0.5,5618,True
5,25,5,3,292094696,0.44,0.1666666666666666,4447,True
5,25,5,3,292160233,0.6,0.5,4721,True
5,25,5,3,292225770,0.56,0.25,4287,True
5,25,5,3,292291307,1.0,1.0,6449,True
5,25,5,3,292356844,1.0,1.0,5281,True
5,25,5,3,292422381,0.56,0.3333333333333333,5443,True
5,25,5,3,291963621,0.72,0.25,5269,True
5,25,5,3,292029158,0.68,0.3333333333333333,4757,True
5,25,5,3,292094695,0.6,0.2,5607,True
5,25,5,3,292160232,0.56,0.1666666666666666,3841,True
5,25,5,3,292225769,0.44,0.25,4931,True
5,25,5,3,292291306,0.56,0.5,4119,True
5,25,5,3,292356843,0.68,0.5,5012,True
5,25,5,3,292422380,1.0,1.0,4200,True
5,25,5,3,292487917,0.96,0.5,5742,True
5,25,5,3,292553454,0.84,0.3333333333333333,4204,True
50,2500,2,3,339411735,1.0,1.0,29580980,True
5,25,5,3,292094694,0.68,0.3333333333333333,4455,True
5,25,5,3,292160231,0.56,0.3333333333333333,4671,True
5,25,5,3,292225768,0.84,0.2,6367,True
5,25,5,3,292291305,0.84,0.3333333333333333,3505,True
5,25,5,3,292356842,0.84,0.5,4350,True
5,25,5,3,292422379,0.92,0.5,4119,True
5,25,5,3,292487916,0.56,0.3333333333333333,4917,True
5,25,5,3,292553453,1.0,1.0,6093,True
5,25,5,3,292618990,0.4,0.3333333333333333,4700,True
5,25,5,3,292684527,0.68,0.25,4991,True
5,25,5,3,292225767,0.8,0.3333333333333333,4319,True
5,25,5,3,292291304,0.36,0.3333333333333333,3739,True
5,25,5,3,292356841,0.56,0.3333333333333333,3956,True
5,25,5,3,292422378,0.68,0.3333333333333333,4010,True
5,25,5,3,292487915,0.68,0.5,8116,True
5,25,5,3,292553452,0.76,0.25,4318,True
5,25,5,3,292618989,0.96,0.5,7345,True
5,25,5,3,292684526,1.0,1.0,6029,True
5,25,5,3,292750063,0.88,0.3333333333333333,6092,True
5,25,5,3,292815600,1.0,1.0,6582,True
5,25,5,3,292356840,0.92,0.3333333333333333,5488,True
5,25,5,3,292422377,0.52,0.3333333333333333,4375,True
5,25,5,3,292487914,0.92,0.5,4682,True
5,25,5,3,292553451,0.6,0.3333333333333333,4013,True
5,25,5,3,292618988,1.0,1.0,4551,True
5,25,5,3,292684525,0.6,0.3333333333333333,4126,True
5,25,5,3,292750062,1.0,1.0,4455,True
5,25,5,3,292815599,0.72,0.25,5469,True
5,25,5,3,292881136,0.72,0.25,5375,True
5,25,5,3,292946673,0.88,0.3333333333333333,3892,True
5,25,5,3,292487913,0.84,0.5,5607,True
5,25,5,3,292553450,0.56,0.5,7518,True
5,25,5,3,292618987,0.52,0.3333333333333333,4875,True
5,25,5,3,292684524,0.84,0.3333333333333333,4998,True
5,25,5,3,292750061,0.8,0.3333333333333333,4741,True
5,25,5,3,292815598,0.8,0.3333333333333333,4662,True
5,25,5,3,292881135,0.8,0.5,4631,True
5,25,5,3,292946672,0.56,0.3333333333333333,3921,True
5,25,5,3,293012209,0.84,0.3333333333333333,5276,True
5,25,5,3,293077746,0.68,0.3333333333333333,4484,True
10,100,5,3,287179484,0.7,0.2,51064,True
10,100,5,3,287310558,0.93,0.5,80858,True
10,100,5,3,287245021,0.9,0.3333333333333333,88744,True
10,100,5,3,287376095,0.96,0.5,46801,True
10,100,5,3,287441632,0.99,0.5,56910,True
10,100,5,3,287572706,1.0,1.0,49842,True
10,100,5,3,287507169,1.0,1.0,100058,True
10,100,5,3,287638243,1.0,1.0,93110,True
10,100,5,3,287769317,0.95,0.5,68274,True
10,100,5,3,287703780,1.0,1.0,111816,True
10,100,5,3,338428685,1.0,1.0,70655,True
10,100,5,3,338494222,0.9,0.3333333333333333,85121,True
10,100,5,3,338559759,1.0,1.0,114247,True
10,100,5,3,338625296,1.0,1.0,66505,True
10,100,5,3,338690833,1.0,1.0,68543,True
10,100,5,3,338756370,0.96,0.25,83537,True
10,100,5,3,338887444,0.57,0.5,55956,True
10,100,5,3,338952981,0.58,0.5,47772,True
10,100,5,3,338821907,0.87,0.5,154116,True
10,100,5,3,339018518,0.97,0.5,37731,True
10,100,5,3,338559758,0.98,0.5,63051,True
10,100,5,3,338690832,0.97,0.3333333333333333,50924,True
10,100,5,3,338625295,0.99,0.5,98531,True
10,100,5,3,338756369,0.92,0.3333333333333333,46035,True
10,100,5,3,338821906,1.0,1.0,54967,True
10,100,5,3,338887443,1.0,1.0,66511,True
10,100,5,3,338952980,0.57,0.3333333333333333,52664,True
10,100,5,3,339018517,0.98,0.5,65156,True
10,100,5,3,339084054,1.0,1.0,90521,True
10,100,5,3,339149591,1.0,1.0,76175,True
10,100,5,3,338690831,1.0,1.0,60140,True
10,100,5,3,338756368,1.0,1.0,59502,True
10,100,5,3,338821905,0.93,0.5,98541,True
10,100,5,3,338887442,0.68,0.5,43332,True
10,100,5,3,338952979,0.62,0.3333333333333333,66658,True
10,100,5,3,339018516,0.64,0.25,52724,True
10,100,5,3,339084053,1.0,1.0,56053,True
10,100,5,3,339149590,1.0,1.0,58164,True
10,100,5,3,339280664,1.0,1.0,38579,True
10,100,5,3,339215127,0.71,0.3333333333333333,63923,True
10,100,5,3,338821904,1.0,1.0,117476,True
10,100,5,3,338887441,0.93,0.5,38570,True
10,100,5,3,338952978,0.97,0.3333333333333333,72980,True
10,100,5,3,339018515,1.0,1.0,52901,True
10,100,5,3,339084052,0.99,0.5,69566,True
10,100,5,3,339149589,1.0,1.0,69428,True
10,100,5,3,339215126,1.0,1.0,51184,True
10,100,5,3,339280663,1.0,1.0,75466,True
10,100,5,3,339346200,0.97,0.25,77540,True
10,100,5,3,339411737,1.0,1.0,58480,True
10,100,5,3,338952977,1.0,1.0,72578,True
10,100,5,3,339018514,0.88,0.5,90441,True
10,100,5,3,339084051,1.0,1.0,90562,True
10,100,5,3,339149588,0.98,0.5,67756,True
10,100,5,3,339215125,1.0,1.0,64235,True
10,100,5,3,339280662,0.81,0.5,106282,True
10,100,5,3,339346199,0.64,0.5,63471,True
10,100,5,3,339411736,0.92,0.25,48234,True
10,100,5,3,339477273,0.76,0.25,35503,True
10,100,5,3,339542810,0.99,0.5,97080,True
10,100,5,3,339084050,1.0,1.0,54198,True
10,100,5,3,339149587,1.0,1.0,48594,True
10,100,5,3,339215124,1.0,1.0,50555,True
10,100,5,3,339280661,0.91,0.5,54456,True
10,100,5,3,339346198,0.92,0.2,91716,True
50,2500,2,3,339608346,1.0,1.0,27743860,True
10,100,5,3,339411735,0.96,0.5,68080,True
10,100,5,3,339477272,1.0,1.0,55940,True
10,100,5,3,339542809,0.9,0.5,53495,True
10,100,5,3,339608346,0.99,0.5,64835,True
10,100,5,3,339673883,0.89,0.5,92265,True
10,100,5,3,339215123,1.0,1.0,70770,True
10,100,5,3,339280660,0.95,0.5,45022,True
10,100,5,3,339346197,1.0,1.0,52904,True
10,100,5,3,339411734,1.0,1.0,81432,True
10,100,5,3,339477271,1.0,1.0,66511,True
10,100,5,3,339608345,0.87,0.25,47516,True
10,100,5,3,339542808,1.0,1.0,66970,True
10,100,5,3,339739419,0.99,0.5,77482,True
10,100,5,3,339673882,1.0,1.0,63494,True
10,100,5,3,339346196,1.0,1.0,45553,True
10,100,5,3,339804956,0.93,0.5,86131,True
10,100,5,3,339411733,0.92,0.5,59797,True
10,100,5,3,339477270,0.98,0.5,75992,True
10,100,5,3,339542807,0.98,0.5,102216,True
10,100,5,3,339608344,1.0,1.0,62212,True
10,100,5,3,339673881,0.75,0.25,38575,True
10,100,5,3,339739418,1.0,1.0,65472,True
10,100,5,3,339804955,1.0,1.0,94999,True
10,100,5,3,339870492,1.0,1.0,95885,True
10,100,5,3,339936029,0.98,0.3333333333333333,75922,True
10,100,5,3,339477269,1.0,1.0,79797,True
10,100,5,3,339542806,0.98,0.5,67663,True
10,100,5,3,339739417,0.93,0.5,39716,True
10,100,5,3,339608343,1.0,1.0,51695,True
10,100,5,3,339673880,0.93,0.25,48504,True
10,100,5,3,339804954,0.99,0.5,69839,True
10,100,5,3,340001565,0.79,0.1428571428571428,35423,True
10,100,5,3,339870491,1.0,1.0,80740,True
10,100,5,3,339936028,0.98,0.5,83703,True
10,100,5,3,340067102,0.82,0.25,65273,True
50,2500,2,3,339673884,1.0,1.0,34462166,True
15,225,5,3,288228066,0.9688888888888888,0.5,248839,True
15,225,5,3,288162529,1.0,1.0,311805,True
15,225,5,3,288359140,0.9155555555555556,0.5,327684,True
50,2500,2,3,339477272,1.0,1.0,34502747,True
15,225,5,3,288424677,0.9422222222222222,0.3333333333333333,358390,True
15,225,5,3,288490214,1.0,1.0,303568,True
15,225,5,3,288293603,1.0,1.0,521188,True
15,225,5,3,288555751,1.0,1.0,320461,True
15,225,5,3,288621288,1.0,1.0,216326,True
15,225,5,3,288686825,1.0,1.0,360021,True
15,225,5,3,339739410,1.0,1.0,261708,True
50,2500,2,3,339870494,1.0,1.0,25778831,True
15,225,5,3,339804947,1.0,1.0,292033,True
15,225,5,3,340001558,1.0,1.0,244546,True
15,225,5,3,288752362,1.0,1.0,580612,True
15,225,5,3,340067095,1.0,1.0,269445,True
15,225,5,3,340198169,1.0,1.0,259518,True
15,225,5,3,339936021,1.0,1.0,405953,True
15,225,5,3,339870484,1.0,1.0,525347,True
15,225,5,3,340132632,1.0,1.0,372939,True
15,225,5,3,339870483,1.0,1.0,207971,True
15,225,5,3,340329243,1.0,1.0,329464,True
15,225,5,3,340001557,1.0,1.0,274001,True
15,225,5,3,339936020,1.0,1.0,364181,True
15,225,5,3,340263706,1.0,1.0,440720,True
15,225,5,3,340198168,1.0,1.0,210576,True
15,225,5,3,340067094,1.0,1.0,355172,True
15,225,5,3,340329242,0.9466666666666668,0.5,231577,True
15,225,5,3,340132631,0.9822222222222222,0.3333333333333333,350068,True
15,225,5,3,340394779,0.9866666666666668,0.5,247480,True
15,225,5,3,340263705,1.0,1.0,298678,True
50,2500,2,3,339411736,1.0,1.0,41423555,True
15,225,5,3,340329241,1.0,1.0,233681,True
15,225,5,3,340132630,1.0,1.0,253531,True
15,225,5,3,340067093,1.0,1.0,288393,True
15,225,5,3,340198167,0.9911111111111112,0.5,326837,True
15,225,5,3,340001556,1.0,1.0,415913,True
15,225,5,3,340263704,0.9955555555555556,0.5,445521,True
15,225,5,3,340394778,1.0,1.0,252858,True
15,225,5,3,340460316,0.9688888888888888,0.5,646788,True
15,225,5,3,340132629,0.96,0.3333333333333333,209172,True
15,225,5,3,340525852,1.0,1.0,292583,True
15,225,5,3,340460315,1.0,1.0,401731,True
15,225,5,3,340591389,1.0,1.0,325432,True
15,225,5,3,340198166,1.0,1.0,295234,True
15,225,5,3,340394777,1.0,1.0,172813,True
15,225,5,3,340263703,1.0,1.0,250887,True
15,225,5,3,340460314,1.0,1.0,196499,True
15,225,5,3,340329239,1.0,1.0,171048,True
15,225,5,3,340656925,0.9955555555555556,0.5,238859,True
15,225,5,3,340525851,1.0,1.0,256803,True
15,225,5,3,340329240,1.0,1.0,460488,True
15,225,5,3,340591388,1.0,1.0,366966,True
15,225,5,3,340394776,0.96,0.5,183998,True
15,225,5,3,340722462,0.9955555555555556,0.5,282542,True
15,225,5,3,340263702,0.9911111111111112,0.5,489761,True
15,225,5,3,340460313,1.0,1.0,380820,True
15,225,5,3,340525850,1.0,1.0,245714,True
15,225,5,3,340853535,1.0,1.0,199537,True
15,225,5,3,340722461,0.9422222222222222,0.5,258848,True
15,225,5,3,340591387,1.0,1.0,336772,True
15,225,5,3,340656924,1.0,1.0,349407,True
15,225,5,3,340460312,1.0,1.0,192156,True
15,225,5,3,340591386,1.0,1.0,240484,True
15,225,5,3,340394775,1.0,1.0,348177,True
15,225,5,3,340722460,1.0,1.0,260794,True
15,225,5,3,340525849,1.0,1.0,399542,True
15,225,5,3,340853534,1.0,1.0,313453,True
15,225,5,3,340656923,1.0,1.0,417599,True
15,225,5,3,340787997,1.0,1.0,371199,True
15,225,5,3,340787998,1.0,1.0,647917,True
15,225,5,3,340525848,1.0,1.0,303305,True
15,225,5,3,340919071,0.8488888888888889,0.5,310006,True
15,225,5,3,340984608,1.0,1.0,272426,True
15,225,5,3,340591385,1.0,1.0,265500,True
15,225,5,3,340919070,1.0,1.0,230730,True
15,225,5,3,340984607,0.9822222222222222,0.5,219630,True
15,225,5,3,340722459,1.0,1.0,477006,True
15,225,5,3,340656922,1.0,1.0,398346,True
15,225,5,3,340656921,1.0,1.0,157104,True
15,225,5,3,340853533,0.8977777777777778,0.5,383022,True
15,225,5,3,341115681,1.0,1.0,276510,True
15,225,5,3,341050144,1.0,1.0,375975,True
15,225,5,3,340787996,1.0,1.0,470681,True
15,225,5,3,340853532,0.9911111111111112,0.5,309643,True
15,225,5,3,341115680,1.0,1.0,249386,True
15,225,5,3,340787995,0.9911111111111112,0.5,406693,True
15,225,5,3,341050143,1.0,1.0,281615,True
15,225,5,3,340919069,1.0,1.0,337262,True
15,225,5,3,340722458,1.0,1.0,408290,True
15,225,5,3,340984606,1.0,1.0,356453,True
15,225,5,3,340853531,0.9911111111111112,0.5,238231,True
15,225,5,3,340919068,1.0,1.0,241926,True
15,225,5,3,340787994,1.0,1.0,270070,True
15,225,5,3,341181217,1.0,1.0,348905,True
15,225,5,3,340984605,1.0,1.0,345235,True
15,225,5,3,341050142,1.0,1.0,375803,True
15,225,5,3,341246754,1.0,1.0,375323,True
15,225,5,3,341246753,1.0,1.0,230119,True
15,225,5,3,341115679,0.9955555555555556,0.5,338302,True
15,225,5,3,341377827,1.0,1.0,188700,True
50,2500,2,3,339936030,1.0,1.0,17610818,True
15,225,5,3,341312290,1.0,1.0,453473,True
15,225,5,3,341181216,1.0,1.0,640328,True
20,400,5,3,287507166,1.0,1.0,593490,True
50,2500,2,3,339346198,1.0,1.0,37559319,True
20,400,5,3,287769314,1.0,1.0,632477,True
20,400,5,3,287834851,0.9975,0.5,798776,True
20,400,5,3,287572703,1.0,1.0,646198,True
20,400,5,3,287703777,1.0,1.0,840229,True
20,400,5,3,287638240,1.0,1.0,969697,True
20,400,5,3,287441629,1.0,1.0,1147922,True
20,400,5,3,338756366,0.995,0.5,552849,True
20,400,5,3,287900388,1.0,1.0,1240133,True
20,400,5,3,288031462,1.0,1.0,657402,True
20,400,5,3,338821903,1.0,1.0,1064848,True
20,400,5,3,287965925,1.0,1.0,1541130,True
20,400,5,3,339018514,1.0,1.0,1038126,True
20,400,5,3,338887440,1.0,1.0,1166378,True
20,400,5,3,338952977,1.0,1.0,1076289,True
20,400,5,3,339280662,1.0,1.0,645430,True
50,2500,2,3,339673882,1.0,1.0,20289345,True
20,400,5,3,339084051,1.0,1.0,997779,True
50,2500,2,3,339673883,1.0,1.0,33955121,True
20,400,5,3,339215125,1.0,1.0,911158,True
20,400,5,3,339149588,1.0,1.0,1341182,True
20,400,5,3,339149587,1.0,1.0,595177,True
20,400,5,3,339346199,1.0,1.0,1339263,True
20,400,5,3,339018513,1.0,1.0,729279,True
20,400,5,3,338952976,1.0,1.0,1128437,True
20,400,5,3,339411735,1.0,1.0,859244,True
20,400,5,3,339215124,1.0,1.0,1074427,True
20,400,5,3,339018512,0.8675,0.5,891559,True
20,400,5,3,339346198,1.0,1.0,936826,True
20,400,5,3,338887439,1.0,1.0,1586262,True
20,400,5,3,339084050,1.0,1.0,1288567,True
20,400,5,3,339477272,1.0,1.0,1110839,True
20,400,5,3,339084049,1.0,1.0,846630,True
20,400,5,3,339149586,1.0,1.0,887321,True
20,400,5,3,339411734,0.9775,0.5,456412,True
50,2500,2,3,339804957,1.0,1.0,34894460,True
20,400,5,3,339215123,0.9325,0.5,1232472,True
20,400,5,3,339280661,1.0,1.0,1600250,True
20,400,5,3,339542808,1.0,1.0,985435,True
20,400,5,3,339346196,1.0,1.0,701006,True
20,400,5,3,339608345,1.0,1.0,909181,True
20,400,5,3,339280660,1.0,1.0,1553149,True
20,400,5,3,339149585,1.0,1.0,925989,True
20,400,5,3,339280659,1.0,1.0,839128,True
20,400,5,3,339542807,1.0,1.0,786922,True
20,400,5,3,339477270,1.0,1.0,774105,True
20,400,5,3,339346197,1.0,1.0,1371989,True
20,400,5,3,339215122,1.0,1.0,1060039,True
20,400,5,3,339477271,1.0,1.0,1384757,True
20,400,5,3,339346195,1.0,1.0,755850,True
20,400,5,3,339673881,1.0,1.0,772991,True
20,400,5,3,339411733,1.0,1.0,1326427,True
20,400,5,3,339608344,1.0,1.0,1133723,True
20,400,5,3,339739418,1.0,1.0,1143681,True
20,400,5,3,339804954,1.0,1.0,736657,True
20,400,5,3,339477269,1.0,1.0,927779,True
20,400,5,3,339542806,1.0,1.0,1212950,True
20,400,5,3,339280658,1.0,1.0,1201323,True
20,400,5,3,339411731,1.0,1.0,738290,True
20,400,5,3,339608343,1.0,1.0,996729,True
20,400,5,3,339477268,1.0,1.0,858165,True
20,400,5,3,339411732,1.0,1.0,1189785,True
20,400,5,3,339870491,1.0,1.0,955897,True
20,400,5,3,339673880,1.0,1.0,1498012,True
20,400,5,3,339739417,1.0,1.0,1589967,True
20,400,5,3,339542805,1.0,1.0,1337325,True
50,2500,2,3,339477271,1.0,1.0,34489439,True
20,400,5,3,339673879,1.0,1.0,862769,True
20,400,5,3,339739416,1.0,1.0,678540,True
20,400,5,3,339870490,1.0,1.0,842728,True
20,400,5,3,339804953,1.0,1.0,1031532,True
20,400,5,3,339608342,1.0,1.0,1561150,True
20,400,5,3,339739415,1.0,1.0,1007673,True
20,400,5,3,339542804,0.995,0.5,890057,True
20,400,5,3,339804952,1.0,1.0,1062471,True
20,400,5,3,339936026,1.0,1.0,779902,True
20,400,5,3,339870489,1.0,1.0,889661,True
20,400,5,3,339936027,1.0,1.0,1469194,True
20,400,5,3,339673878,1.0,1.0,1313717,True
20,400,5,3,340132637,1.0,1.0,727480,True
20,400,5,3,339739414,1.0,1.0,601420,True
20,400,5,3,340067100,1.0,1.0,810206,True
20,400,5,3,339608341,1.0,1.0,1558625,True
20,400,5,3,339804951,1.0,1.0,1021139,True
20,400,5,3,339673877,1.0,1.0,865379,True
20,400,5,3,340067099,1.0,1.0,646568,True
20,400,5,3,340001564,1.0,1.0,2527166,True
