L,q,F,h,T,m,s_max,s_mean,steps_to_const,is_constant,avg_mobility
10,200,3,0.05,0.3,1,0.031578947368421054,0.01149425287356322,10000000,False,0.9998496842105286
40,160,3,0.5,0.7,4,0.02625,0.009009009009009009,1698754,True,0.010069574999994137
40,160,3,0.5,0.7,10,0.03,0.008333333333333333,1050001,True,0.0037500249999971942
40,160,3,0.5,0.7,7,0.0425,0.009009009009009009,1650358,True,0.011261475000007626
10,200,3,0.05,0.7,1,0.05263157894736842,0.013513513513513513,1050001,True,0.7408254736839107
10,200,3,0.05,0.7,2,0.08421052631578947,0.0125,1050001,True,0.8213726315791093
10,200,3,0.05,0.7,3,0.06315789473684211,0.014285714285714287,1050001,True,0.7169006315789942
10,200,3,0.05,0.7,4,0.06315789473684211,0.015384615384615384,1050001,True,0.5935071578942576
10,200,3,0.05,0.3,3,0.021052631578947368,0.01075268817204301,10000000,False,0.9999677894736847
10,200,3,0.05,0.7,5,0.06315789473684211,0.012658227848101266,1050001,True,0.8008658947369258
10,200,3,0.05,0.3,2,0.021052631578947368,0.01075268817204301,10000000,False,0.9998831578947384
10,200,3,0.05,0.7,6,0.042105263157894736,0.014492753623188404,1050001,True,0.6562724210531831
10,200,3,0.05,0.7,7,0.06315789473684211,0.01282051282051282,1050001,True,0.7613143157896746
10,200,3,0.05,0.3,4,0.042105263157894736,0.01098901098901099,10000000,False,0.9999223157894748
10,200,3,0.05,0.7,8,0.06315789473684211,0.012048192771084338,1050001,True,0.8427953684211142
10,200,3,0.05,0.7,9,0.06315789473684211,0.014492753623188404,1050001,True,0.677723578947624
10,200,3,0.05,0.7,10,0.08421052631578947,0.013698630136986302,1050001,True,0.7588128421054173
10,200,3,0.05,0.3,5,0.031578947368421054,0.011363636363636364,10000000,False,0.9998366315789496
10,200,3,0.05,0.3,6,0.021052631578947368,0.010869565217391304,10000000,False,0.9999787368421056
10,200,3,0.05,0.3,7,0.021052631578947368,0.010638297872340427,10000000,False,0.9999341052631588
10,200,3,0.05,0.3,8,0.021052631578947368,0.01075268817204301,10000000,False,0.9998553684210547
10,200,3,0.5,0.7,1,0.08,0.025,1050001,True,0.720666800000044
10,200,3,0.5,0.7,2,0.08,0.025641025641025644,1050001,True,0.6962840000000545
10,200,3,0.05,0.3,10,0.021052631578947368,0.010638297872340427,10000000,False,0.9999206315789485
10,200,3,0.05,0.3,9,0.021052631578947368,0.011235955056179775,10000000,False,0.9999591578947374
10,200,3,0.5,0.7,3,0.08,0.025641025641025644,1050001,True,0.5942872000000718
10,200,3,0.5,0.7,4,0.06,0.025641025641025644,1050001,True,0.672104400000066
10,200,3,0.5,0.7,5,0.06,0.023809523809523808,1050001,True,0.7775527999999458
10,200,3,0.5,0.7,6,0.04,0.022222222222222223,1050001,True,0.8337511999998636
10,200,3,0.5,0.7,7,0.08,0.027777777777777776,1050001,True,0.5723400000001739
10,200,3,0.5,0.3,2,0.04,0.020408163265306124,10000000,False,0.9902768000001735
10,200,3,0.5,0.3,3,0.04,0.020408163265306124,10000000,False,0.9859988000001817
10,200,3,0.5,0.7,8,0.04,0.022222222222222223,1050001,True,0.7573843999999956
10,200,3,0.5,0.3,1,0.04,0.020833333333333336,10000000,False,0.9879544000001746
10,200,3,0.5,0.3,4,0.04,0.020408163265306124,10000000,False,0.9883112000001788
10,200,3,0.5,0.3,5,0.02,0.02,10000000,False,0.9948460000001184
10,200,3,0.5,0.7,9,0.1,0.027777777777777776,1050001,True,0.590212400000139
10,200,3,0.5,0.7,10,0.06,0.021739130434782608,1050001,True,0.7644055999999707
10,200,3,0.5,0.3,6,0.04,0.020408163265306124,10000000,False,0.9894284000001807
10,200,3,0.5,0.3,7,0.02,0.02,10000000,False,0.9923492000001554
10,200,3,0.5,0.3,8,0.04,0.020833333333333336,10000000,False,0.9882040000001776
30,160,3,0.5,0.3,4,0.011111111111111112,0.0025062656641604013,10000000,False,0.9598152888889253
30,160,3,0.5,0.3,1,0.008888888888888889,0.0024096385542168672,10000000,False,0.9687658666667216
30,160,3,0.5,0.3,5,0.008888888888888889,0.0024038461538461535,10000000,False,0.975093733333398
30,160,3,0.5,0.3,3,0.008888888888888889,0.002398081534772182,10000000,False,0.9727387111111733
30,160,3,0.5,0.3,2,0.006666666666666667,0.0023923444976076554,10000000,False,0.9763551555556159
10,200,3,0.5,0.3,9,0.04,0.020833333333333336,10000000,False,0.9913524000001651
10,200,3,0.5,0.3,10,0.02,0.02,10000000,False,0.9919676000001628
30,160,3,0.5,0.3,9,0.008888888888888889,0.002386634844868735,10000000,False,0.978322666666751
30,160,3,0.5,0.3,8,0.011111111111111112,0.0023809523809523807,10000000,False,0.9758335111111806
30,160,3,0.5,0.3,6,0.006666666666666667,0.0024271844660194173,10000000,False,0.9731073333334015
20,200,3,0.05,0.7,1,0.0868421052631579,0.008130081300813007,1050001,True,0.2385018421053836
30,160,3,0.5,0.3,7,0.008888888888888889,0.0024096385542168672,10000000,False,0.9768300888889584
30,160,3,0.5,0.3,10,0.008888888888888889,0.002398081534772182,10000000,False,0.9703985777778307
20,200,3,0.05,0.7,3,0.07631578947368421,0.00819672131147541,1050001,True,0.21530010526313642
20,200,3,0.05,0.7,2,0.06315789473684211,0.008403361344537816,1050001,True,0.23029931578962715
20,200,3,0.05,0.7,4,0.04473684210526316,0.00847457627118644,1050001,True,0.21134305263158806
20,200,3,0.05,0.7,5,0.07894736842105263,0.007692307692307692,1050001,True,0.23303294736856503
20,200,3,0.05,0.7,6,0.06315789473684211,0.007633587786259542,1050001,True,0.24178947368430426
20,200,3,0.05,0.7,7,0.09473684210526316,0.009523809523809525,1050001,True,0.1825264210525955
20,200,3,0.05,0.7,8,0.042105263157894736,0.009433962264150943,1050001,True,0.16392031578961333
20,200,3,0.05,0.7,9,0.05789473684210526,0.009009009009009009,1050001,True,0.2073070526316105
20,200,3,0.05,0.7,10,0.04736842105263158,0.007936507936507936,1050001,True,0.2218724736843718
20,200,3,0.5,0.7,1,0.06,0.01,1050001,True,0.2768773000000099
20,200,3,0.5,0.7,2,0.06,0.012048192771084338,1050001,True,0.28339350000001307
20,200,3,0.5,0.7,3,0.055,0.009523809523809523,1050001,True,0.3868867
20,200,3,0.5,0.7,4,0.04,0.00970873786407767,1050001,True,0.36837309999999956
20,200,3,0.5,0.7,5,0.06,0.00970873786407767,1050001,True,0.366654599999997
20,200,3,0.5,0.7,6,0.045,0.00892857142857143,1050001,True,0.3943403000000033
20,200,3,0.5,0.7,7,0.05,0.011235955056179777,1050001,True,0.265455200000005
20,200,3,0.5,0.7,8,0.065,0.013157894736842106,1050001,True,0.2291684999999954
20,200,3,0.5,0.7,9,0.045,0.010309278350515462,1050001,True,0.314488199999995
20,200,3,0.5,0.7,10,0.04,0.011235955056179777,1050001,True,0.2503704000000008
30,200,3,0.05,0.3,1,0.7485380116959064,0.005102040816326531,1050001,True,0.25969698245602346
30,200,3,0.05,0.3,2,0.519298245614035,0.0028490028490028487,1050001,True,0.4982196959064568
30,200,3,0.05,0.3,3,0.5473684210526316,0.002994011976047904,1050001,True,0.46136252631610886
30,200,3,0.05,0.3,4,0.6198830409356725,0.0037313432835820895,1050001,True,0.3930348538012732
30,200,3,0.05,0.3,6,0.6222222222222222,0.003460207612456747,1050001,True,0.3894845380118174
20,200,3,0.5,0.3,2,0.01,0.005128205128205127,10000000,False,0.9903539000002393
20,200,3,0.5,0.3,1,0.02,0.005291005291005291,10000000,False,0.9879140000002281
20,200,3,0.5,0.3,4,0.015,0.005263157894736842,10000000,False,0.9888627000002326
20,200,3,0.5,0.3,5,0.01,0.005235602094240838,10000000,False,0.9882315000002281
20,200,3,0.5,0.3,6,0.01,0.005376344086021505,10000000,False,0.9835447000001674
20,200,3,0.5,0.3,7,0.015,0.005235602094240838,10000000,False,0.9885349000002401
20,200,3,0.5,0.3,8,0.01,0.005076142131979695,10000000,False,0.9902586000002416
20,200,3,0.5,0.3,9,0.015,0.005319148936170213,10000000,False,0.9886617000002351
20,200,3,0.5,0.3,10,0.01,0.005154639175257731,10000000,False,0.9891100000002372
20,200,3,0.5,0.3,3,0.01,0.005181347150259067,10000000,False,0.9911424000002438
30,200,3,0.05,0.3,7,0.7263157894736842,0.004854368932038835,1050001,True,0.27944109941498535
20,200,3,0.05,0.3,1,0.007894736842105263,0.002793296089385475,10000000,False,0.9985115789470045
20,200,3,0.05,0.3,2,0.010526315789473684,0.002881844380403458,10000000,False,0.9993210526313479
20,200,3,0.05,0.3,6,0.010526315789473684,0.002857142857142857,10000000,False,0.9981681578943298
20,200,3,0.05,0.3,5,0.005263157894736842,0.0028089887640449437,10000000,False,0.9992805789471284
20,200,3,0.05,0.3,9,0.013157894736842105,0.002881844380403458,10000000,False,0.9988761052628394
20,200,3,0.05,0.3,7,0.007894736842105263,0.002770083102493075,10000000,False,0.9995841578945777
20,200,3,0.05,0.3,8,0.005263157894736842,0.002785515320334262,10000000,False,0.999815421052556
30,200,3,0.05,0.3,8,0.552046783625731,0.0029239766081871343,1050001,True,0.46544156725175884
20,200,3,0.05,0.3,3,0.007894736842105263,0.002793296089385475,10000000,False,0.9994259473682195
20,200,3,0.05,0.3,4,0.010526315789473684,0.002898550724637681,10000000,False,0.9982491578943473
20,200,3,0.05,0.3,10,0.007894736842105263,0.002849002849002849,10000000,False,0.9992315263155435
30,200,3,0.05,0.7,1,0.07368421052631578,0.007936507936507936,1050001,True,0.07986292397666205
30,200,3,0.05,0.7,2,0.2596491228070175,0.011111111111111112,1050001,True,0.061172538011709264
30,200,3,0.05,0.7,3,0.11228070175438597,0.011494252873563218,1050001,True,0.05330245614037609
30,200,3,0.05,0.7,4,0.07134502923976609,0.009523809523809523,1050001,True,0.06359592982454937
30,200,3,0.05,0.7,5,0.08888888888888889,0.008620689655172414,1050001,True,0.07057326315784455
30,200,3,0.05,0.3,10,0.6736842105263158,0.003846153846153846,1050001,True,0.33988706432762383
30,200,3,0.05,0.7,6,0.19064327485380117,0.010101010101010102,1050001,True,0.06425162573097558
30,200,3,0.05,0.7,7,0.0935672514619883,0.008547008547008546,1050001,True,0.07870063157899214
30,200,3,0.05,0.7,8,0.11228070175438597,0.00847457627118644,1050001,True,0.07912187134507666
30,200,3,0.05,0.3,9,0.03274853801169591,0.001841620626151013,1050001,True,0.9001232748545844
30,200,3,0.05,0.7,9,0.11812865497076024,0.00909090909090909,1050001,True,0.08411522807022413
30,200,3,0.05,0.7,10,0.08421052631578947,0.008403361344537815,1050001,True,0.07804044444446812
30,200,3,0.5,0.7,1,0.03777777777777778,0.010869565217391304,1050001,True,0.03335288888890035
30,200,3,0.5,0.7,2,0.03777777777777778,0.011235955056179777,1050001,True,0.03434875555556227
30,200,3,0.5,0.7,3,0.03333333333333333,0.01,1050001,True,0.05816884444444167
30,200,3,0.5,0.7,4,0.04666666666666667,0.01098901098901099,1050001,True,0.03170671111108441
30,200,3,0.5,0.7,5,0.042222222222222223,0.010638297872340427,1050001,True,0.04474764444444736
30,200,3,0.5,0.7,7,0.03777777777777778,0.011235955056179777,1050001,True,0.03865044444443019
30,200,3,0.5,0.7,8,0.042222222222222223,0.01098901098901099,1050001,True,0.04617097777779014
30,200,3,0.5,0.7,6,0.03777777777777778,0.011235955056179777,1050001,True,0.030653244444428553
30,200,3,0.5,0.7,10,0.03111111111111111,0.010752688172043012,1050001,True,0.03901955555553967
30,200,3,0.5,0.7,9,0.03333333333333333,0.010752688172043012,1050001,True,0.03032386666666072
40,200,3,0.05,0.3,1,0.9328947368421052,0.010638297872340427,1050001,True,0.07020459210522388
40,200,3,0.05,0.3,2,0.9539473684210527,0.01492537313432836,1050001,True,0.04773864473684696
40,200,3,0.05,0.3,3,0.925,0.009433962264150943,1050001,True,0.07494674999993378
40,200,3,0.05,0.3,4,0.9263157894736842,0.009615384615384616,1050001,True,0.07471961842098855
40,200,3,0.05,0.3,5,0.9322368421052631,0.010309278350515464,1050001,True,0.07248274999995409
40,200,3,0.05,0.3,6,0.9526315789473684,0.014492753623188404,1050001,True,0.04836680263158901
40,200,3,0.05,0.3,7,0.9651315789473685,0.021739130434782608,1050001,True,0.03331344736840099
40,200,3,0.05,0.3,9,0.9506578947368421,0.013333333333333332,1050001,True,0.048692710526326635
40,200,3,0.05,0.3,8,0.9105263157894737,0.00847457627118644,1050001,True,0.0899623684210546
40,200,3,0.05,0.3,10,0.9526315789473684,0.01492537313432836,1050001,True,0.0481648552631659
40,200,3,0.05,0.7,1,0.2822368421052632,0.01282051282051282,1050001,True,0.03353874999997786
40,200,3,0.05,0.7,2,0.8125,0.01694915254237288,1050001,True,0.02342984210526542
40,200,3,0.05,0.7,3,0.7723684210526316,0.01754385964912281,1050001,True,0.026782144736854033
40,200,3,0.05,0.7,4,0.9546052631578947,0.030303030303030304,1050001,True,0.01720490789473005
40,200,3,0.5,0.3,1,0.0125,0.0014705882352941176,1050001,True,0.9214177749999951
40,200,3,0.05,0.7,5,0.8072368421052631,0.017857142857142856,1050001,True,0.02510315789474088
40,200,3,0.05,0.7,6,0.8710526315789474,0.019230769230769232,1050001,True,0.0196800131578994
40,200,3,0.05,0.7,7,0.8467105263157895,0.0196078431372549,1050001,True,0.020295605263168492
40,200,3,0.05,0.7,8,0.8493421052631579,0.015625,1050001,True,0.03145636842105007
40,200,3,0.05,0.7,10,0.8065789473684211,0.01754385964912281,1050001,True,0.025226618421057133
40,200,3,0.5,0.3,3,0.01125,0.0014409221902017292,1050001,True,0.9423834750000083
40,200,3,0.05,0.7,9,0.5368421052631579,0.013513513513513513,1050001,True,0.036243828947341974
40,200,3,0.5,0.3,4,0.065,0.0017857142857142857,1050001,True,0.788964775
40,200,3,0.5,0.3,5,0.0375,0.0017667844522968198,1050001,True,0.8304997000000062
40,200,3,0.5,0.3,6,0.01375,0.001524390243902439,1050001,True,0.9234472250000053
40,200,3,0.5,0.7,2,0.0375,0.008547008547008546,1050001,True,0.008803950000006206
40,200,3,0.5,0.7,3,0.03375,0.008849557522123894,1050001,True,0.013912199999994218
40,200,3,0.5,0.3,8,0.2975,0.0024449877750611247,1050001,True,0.580257325000004
40,200,3,0.5,0.3,9,0.05625,0.0017006802721088435,1050001,True,0.8332017500000015
40,200,3,0.5,0.3,7,0.02375,0.001655629139072848,1050001,True,0.8684814249999918
40,200,3,0.5,0.3,10,0.0075,0.0014367816091954023,1050001,True,0.9481307249999975
40,200,3,0.5,0.7,5,0.065,0.00909090909090909,1126621,True,0.01626470000001144
40,200,3,0.5,0.7,1,0.03875,0.007874015748031496,1502914,True,0.008788700000006942
40,200,3,0.5,0.7,4,0.03625,0.009433962264150943,1543910,True,0.016273425000011586
10,300,3,0.05,0.3,1,0.021052631578947368,0.01075268817204301,10000000,False,0.9999968421052632
10,300,3,0.05,0.3,2,0.021052631578947368,0.01098901098901099,10000000,False,0.9999675789473689
10,300,3,0.05,0.3,3,0.021052631578947368,0.010869565217391304,10000000,False,0.999994105263158
40,200,3,0.5,0.7,9,0.04125,0.008130081300813007,1081405,True,0.010244424999993536
10,300,3,0.05,0.3,4,0.021052631578947368,0.010638297872340427,10000000,False,0.9999938947368422
40,200,3,0.5,0.7,7,0.03,0.00892857142857143,1482776,True,0.010089999999993816
40,200,3,0.5,0.7,10,0.02375,0.008064516129032258,1338578,True,0.010019474999993947
10,300,3,0.05,0.3,5,0.031578947368421054,0.01075268817204301,10000000,False,0.9999166315789486
10,300,3,0.05,0.7,2,0.06315789473684211,0.011235955056179775,1050001,True,0.9288189473689612
10,300,3,0.05,0.3,6,0.031578947368421054,0.010869565217391304,10000000,False,0.9999818947368424
10,300,3,0.05,0.7,3,0.042105263157894736,0.01149425287356322,1050001,True,0.9069008421060191
10,300,3,0.05,0.7,4,0.042105263157894736,0.011764705882352941,1050001,True,0.9073941052639087
10,300,3,0.05,0.7,5,0.042105263157894736,0.011764705882352941,1050001,True,0.9064488421060194
10,300,3,0.05,0.7,6,0.042105263157894736,0.011627906976744186,1050001,True,0.9079450526323309
10,300,3,0.05,0.7,8,0.042105263157894736,0.013513513513513513,1050001,True,0.7415844210523193
10,300,3,0.05,0.7,9,0.042105263157894736,0.011627906976744186,1050001,True,0.9081591578954872
10,300,3,0.05,0.7,10,0.042105263157894736,0.01234567901234568,1050001,True,0.8230054736843764
40,200,3,0.5,0.7,8,0.02625,0.008064516129032258,1693431,True,0.007504124999994415
40,200,3,0.5,0.7,6,0.03,0.008064516129032258,1906388,True,0.011281675000007417
30,200,3,0.5,0.3,1,0.008888888888888889,0.0022988505747126436,10000000,False,0.9834141333334154
30,200,3,0.5,0.3,4,0.006666666666666667,0.002331002331002331,10000000,False,0.980008977777863
30,200,3,0.5,0.3,2,0.006666666666666667,0.00234192037470726,10000000,False,0.9871178666667584
10,300,3,0.05,0.3,7,0.021052631578947368,0.011111111111111112,10000000,False,0.9999705263157899
30,200,3,0.5,0.3,5,0.006666666666666667,0.002304147465437788,10000000,False,0.9877032888889741
10,300,3,0.05,0.3,8,0.021052631578947368,0.010869565217391304,10000000,False,0.9999837894736845
30,200,3,0.5,0.3,6,0.011111111111111112,0.0024038461538461535,10000000,False,0.9764536444445071
30,200,3,0.5,0.3,3,0.006666666666666667,0.0023094688221709007,10000000,False,0.9863759555556432
10,300,3,0.05,0.3,9,0.021052631578947368,0.01075268817204301,10000000,False,0.9999858947368423
10,300,3,0.05,0.3,10,0.021052631578947368,0.010638297872340427,10000000,False,0.9999298947368431
10,300,3,0.5,0.7,1,0.04,0.020833333333333336,1050001,True,0.876001199999792
10,300,3,0.5,0.7,2,0.06,0.022222222222222223,1050001,True,0.8413907999998435
10,300,3,0.5,0.7,3,0.04,0.020833333333333336,1050001,True,0.9223999999997214
10,300,3,0.5,0.7,4,0.08,0.024390243902439025,1050001,True,0.7495984000000113
10,300,3,0.5,0.7,5,0.08,0.023809523809523808,1050001,True,0.7872603999998984
10,300,3,0.05,0.7,1,0.042105263157894736,0.011235955056179775,10000000,False,0.9503282105268459
10,300,3,0.5,0.7,6,0.1,0.025641025641025644,1050001,True,0.7370744000000612
10,300,3,0.5,0.7,7,0.08,0.022222222222222223,1050001,True,0.7821351999999231
10,300,3,0.5,0.7,8,0.04,0.023809523809523808,1050001,True,0.8020015999999069
10,300,3,0.5,0.7,9,0.04,0.02127659574468085,1050001,True,0.8759495999997876
10,300,3,0.5,0.7,10,0.1,0.022727272727272728,1050001,True,0.8623379999999103
30,200,3,0.5,0.3,7,0.008888888888888889,0.002304147465437788,10000000,False,0.9872280444445258
30,200,3,0.5,0.3,10,0.006666666666666667,0.0023474178403755865,10000000,False,0.9858543111111967
10,300,3,0.5,0.3,1,0.04,0.020408163265306124,10000000,False,0.994331200000127
30,200,3,0.05,0.3,5,0.017543859649122806,0.0016366612111292963,10000000,False,0.959077707602812
10,300,3,0.5,0.3,2,0.02,0.02,10000000,False,0.9914896000001691
10,300,3,0.5,0.3,3,0.04,0.020408163265306124,10000000,False,0.9923088000001576
10,300,3,0.05,0.7,7,0.042105263157894736,0.011111111111111112,10000000,False,0.9520861052636825
10,300,3,0.5,0.3,4,0.04,0.020833333333333336,10000000,False,0.9911124000001674
10,300,3,0.5,0.3,5,0.02,0.02,10000000,False,0.9966492000000944
10,300,3,0.5,0.3,6,0.04,0.020833333333333336,10000000,False,0.9944192000001301
20,300,3,0.05,0.7,1,0.03684210526315789,0.005780346820809248,1050001,True,0.34772410526333203
10,300,3,0.5,0.3,7,0.06,0.02127659574468085,10000000,False,0.9923772000001587
30,200,3,0.5,0.3,9,0.006666666666666667,0.0023752969121140144,10000000,False,0.9872614666667503
10,300,3,0.5,0.3,8,0.04,0.020833333333333336,10000000,False,0.9938516000001414
10,300,3,0.5,0.3,9,0.04,0.020408163265306124,10000000,False,0.9939772000001342
30,200,3,0.5,0.3,8,0.006666666666666667,0.002288329519450801,10000000,False,0.9828456444445319
10,300,3,0.5,0.3,10,0.02,0.02,10000000,False,0.9958076000001099
20,300,3,0.05,0.7,2,0.04736842105263158,0.0060606060606060615,1050001,True,0.32922952631606683
20,300,3,0.05,0.7,4,0.03684210526315789,0.0055248618784530384,1050001,True,0.38126505263173344
20,300,3,0.05,0.7,3,0.04736842105263158,0.005347593582887701,1050001,True,0.3994880000000549
20,300,3,0.05,0.7,5,0.031578947368421054,0.005291005291005292,1050001,True,0.39704826315796926
20,300,3,0.05,0.7,6,0.05789473684210526,0.0060975609756097554,1050001,True,0.3309745263160406
20,300,3,0.05,0.7,7,0.03684210526315789,0.005208333333333334,1050001,True,0.407823894736947
20,300,3,0.05,0.7,8,0.039473684210526314,0.00546448087431694,1050001,True,0.3837734210527788
20,300,3,0.05,0.7,10,0.039473684210526314,0.005813953488372093,1050001,True,0.34982168421067317
20,300,3,0.05,0.7,9,0.03684210526315789,0.00558659217877095,1050001,True,0.36356621052627686
20,300,3,0.5,0.7,1,0.06,0.007352941176470589,1050001,True,0.5828153000000104
20,300,3,0.5,0.7,2,0.035,0.007751937984496125,1050001,True,0.5291702999999914
20,300,3,0.5,0.7,3,0.045,0.008264462809917356,1050001,True,0.4610426999999976
20,300,3,0.5,0.7,4,0.075,0.008333333333333333,1050001,True,0.5118839999999967
20,300,3,0.5,0.7,5,0.03,0.006711409395973155,1050001,True,0.6247028000000022
20,300,3,0.5,0.7,6,0.035,0.008064516129032258,1050001,True,0.5113726999999958
20,300,3,0.5,0.7,7,0.03,0.007751937984496125,1050001,True,0.5489437999999891
20,300,3,0.5,0.7,8,0.045,0.006993006993006993,1050001,True,0.5801073000000072
20,300,3,0.5,0.7,9,0.05,0.008,1050001,True,0.5109656999999928
20,300,3,0.5,0.7,10,0.035,0.006944444444444444,1050001,True,0.6245493000000014
20,300,3,0.5,0.3,1,0.015,0.005128205128205127,10000000,False,0.99329330000024
20,300,3,0.5,0.3,4,0.01,0.005128205128205127,10000000,False,0.9916101000002456
20,300,3,0.5,0.3,3,0.01,0.005208333333333334,10000000,False,0.9919956000002351
20,300,3,0.5,0.3,5,0.01,0.005050505050505051,10000000,False,0.9946538000002291
20,300,3,0.5,0.3,6,0.01,0.005050505050505051,10000000,False,0.9943849000002348
20,300,3,0.5,0.3,7,0.01,0.005050505050505051,10000000,False,0.9949100000002348
20,300,3,0.5,0.3,2,0.01,0.005128205128205127,10000000,False,0.9934269000002505
20,300,3,0.5,0.3,8,0.01,0.005050505050505051,10000000,False,0.9935344000002362
20,300,3,0.5,0.3,10,0.01,0.005050505050505051,10000000,False,0.9937741000002388
20,300,3,0.05,0.3,2,0.005263157894736842,0.0027397260273972603,10000000,False,0.9998975263157467
20,300,3,0.5,0.3,9,0.005,0.005,10000000,False,0.9942385000002377
20,300,3,0.05,0.3,3,0.007894736842105263,0.0026954177897574125,10000000,False,0.99993094736839
20,300,3,0.05,0.3,6,0.010526315789473684,0.0027624309392265192,10000000,False,0.9999109473683805
20,300,3,0.05,0.3,5,0.007894736842105263,0.0027624309392265192,10000000,False,0.9998549473683608
20,300,3,0.05,0.3,4,0.007894736842105263,0.0027397260273972603,10000000,False,0.9998716315788959
20,300,3,0.05,0.3,1,0.007894736842105263,0.0027472527472527475,10000000,False,0.999939263157867
20,300,3,0.05,0.3,7,0.007894736842105263,0.00273224043715847,10000000,False,0.99992131578944
20,300,3,0.05,0.3,8,0.005263157894736842,0.0027397260273972603,10000000,False,0.9999091052631163
20,300,3,0.05,0.3,9,0.005263157894736842,0.0026954177897574125,10000000,False,0.9999722631578836
20,300,3,0.05,0.3,10,0.005263157894736842,0.002754820936639118,10000000,False,0.9999151578946998
30,300,3,0.05,0.7,1,0.04327485380116959,0.005988023952095808,1050001,True,0.11845054970766929
30,300,3,0.05,0.7,2,0.05380116959064327,0.005494505494505495,1050001,True,0.12743871345026117
30,300,3,0.05,0.7,3,0.11228070175438597,0.006024096385542169,1050001,True,0.12314748538014039
30,300,3,0.05,0.7,4,0.07017543859649122,0.005376344086021505,1050001,True,0.1277407719297896
30,300,3,0.05,0.7,5,0.07953216374269007,0.006024096385542169,1050001,True,0.11843590643281597
30,300,3,0.05,0.7,6,0.03625730994152047,0.005376344086021505,1050001,True,0.13678126315778333
30,300,3,0.05,0.7,7,0.04678362573099415,0.005181347150259067,1050001,True,0.1407937777776853
30,300,3,0.05,0.7,8,0.08771929824561403,0.006451612903225807,1050001,True,0.11121702923986213
30,300,3,0.05,0.7,9,0.05964912280701754,0.005681818181818182,1050001,True,0.12301520467838746
30,300,3,0.05,0.7,10,0.07017543859649122,0.005154639175257733,1050001,True,0.14094881871336132
30,300,3,0.5,0.7,1,0.02666666666666667,0.006756756756756756,1050001,True,0.18576128888889987
30,300,3,0.5,0.7,2,0.02666666666666667,0.006802721088435374,1050001,True,0.15026044444443404
30,300,3,0.5,0.7,3,0.03333333333333333,0.006896551724137931,1050001,True,0.17479608888890008
30,300,3,0.5,0.7,4,0.03111111111111111,0.006535947712418301,1050001,True,0.1479190222222182
30,300,3,0.5,0.7,5,0.02666666666666667,0.007299270072992701,1050001,True,0.13957591111110595
30,300,3,0.5,0.7,6,0.024444444444444446,0.00746268656716418,1050001,True,0.1316916444444421
30,300,3,0.5,0.7,8,0.02666666666666667,0.006535947712418301,1050001,True,0.16808768888888695
30,300,3,0.5,0.7,7,0.028888888888888888,0.0053475935828877,1050001,True,0.25231959999999887
40,200,3,0.5,0.3,2,0.00375,0.0013531799729364004,10000000,False,0.9732558249999989
30,300,3,0.5,0.7,9,0.02666666666666667,0.007518796992481203,1050001,True,0.09099257777778125
30,300,3,0.5,0.7,10,0.03111111111111111,0.008130081300813009,1050001,True,0.09585151111112682
40,300,3,0.05,0.3,1,0.7256578947368421,0.002680965147453083,1050001,True,0.2860804605263781
40,300,3,0.05,0.3,2,0.7256578947368421,0.002604166666666667,1050001,True,0.28266534210530053
40,300,3,0.05,0.3,3,0.7782894736842105,0.003184713375796178,1050001,True,0.22971965789477614
40,300,3,0.05,0.3,4,0.7013157894736842,0.0024813895781637717,1050001,True,0.3026672499999118
40,300,3,0.05,0.3,5,0.7230263157894737,0.0026525198938992045,1050001,True,0.2873782631579419
40,300,3,0.05,0.3,6,0.6763157894736842,0.002192982456140351,1050001,True,0.33736455263155213
30,300,3,0.5,0.3,1,0.006666666666666667,0.002304147465437788,10000000,False,0.991741200000067
30,300,3,0.5,0.3,2,0.0044444444444444444,0.0022675736961451248,10000000,False,0.9928420888889364
30,300,3,0.05,0.3,1,0.008187134502923977,0.0013605442176870747,10000000,False,0.9956631111111724
30,300,3,0.5,0.3,3,0.006666666666666667,0.002293577981651376,10000000,False,0.989469733333406
30,300,3,0.5,0.3,5,0.0044444444444444444,0.002257336343115124,10000000,False,0.9923480444445038
30,300,3,0.5,0.3,4,0.013333333333333334,0.002314814814814815,10000000,False,0.9850383111112044
30,300,3,0.5,0.3,7,0.0044444444444444444,0.002288329519450801,10000000,False,0.9908112444445113
30,300,3,0.5,0.3,6,0.0044444444444444444,0.002288329519450801,10000000,False,0.9917299555556162
30,300,3,0.5,0.3,8,0.006666666666666667,0.002304147465437788,10000000,False,0.9925593777778289
30,300,3,0.5,0.3,9,0.006666666666666667,0.0022675736961451248,10000000,False,0.9930189333333781
30,300,3,0.5,0.3,10,0.0044444444444444444,0.0022779043280182236,10000000,False,0.9925778666667231
40,300,3,0.05,0.3,7,0.8730263157894737,0.005347593582887701,1050001,True,0.13507349999990714
40,300,3,0.05,0.3,8,0.7756578947368421,0.003115264797507788,1050001,True,0.2340862631579058
40,300,3,0.05,0.3,9,0.7618421052631579,0.0030211480362537764,1050001,True,0.24678323684200884
30,300,3,0.05,0.3,2,0.00935672514619883,0.0013089005235602093,10000000,False,0.996022830409413
40,300,3,0.05,0.7,1,0.3756578947368421,0.01075268817204301,1050001,True,0.037184592105234206
40,300,3,0.05,0.3,10,0.6309210526315789,0.002012072434607646,1050001,True,0.3821102631580576
