width,N,q,F,h,T,seed,s_max,s_mean,steps_to_freeze,is_frozen,avg_mobility
10,100,20,3,0.5,0.5,2831808623153349469,0.2,0.08333333333333334,630622,True,0.12240000000000006
20,400,120,3,0.5,0.2,12427854185866559149,0.005,0.005,800001,True,1.0
10,100,160,3,0.5,0.8,14574815617093772667,0.08,0.026315789473684213,240369,True,0.5799999999999998
40,1600,80,3,0.5,0.2,17961921438957017438,0.00125,0.00125,3200003,True,1.0
20,400,4800,3,0.05,0.2,4317449611351938760,0.002631578947368421,0.002631578947368421,800001,True,1.0
30,900,3200,3,0.5,0.2,15607373380080130758,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
40,1600,80,3,0.5,0.2,8774683098749053032,0.00125,0.00125,3200000,True,1.0
20,400,160,3,0.05,0.2,9702295743650417485,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,600,3,0.05,0.2,17277976896409875138,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
20,400,120,3,0.5,0.8,12150870244096529374,0.04,0.015384615384615385,1170735,True,0.06499999999999997
40,1600,800,3,0.05,0.5,17008187340026558838,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,4800,3,0.5,0.5,14523872498579600100,0.00125,0.00125,3200000,True,1.0
20,400,800,3,0.05,0.8,10240566806778948419,0.015789473684210527,0.003144654088050314,12853316,True,0.7413947368421054
10,100,800,3,0.5,0.2,4612700425904997215,0.02,0.02,200001,True,1.0
20,400,400,3,0.5,0.2,8507430994468457424,0.005,0.005,800002,True,1.0
10,100,8000,3,0.05,0.5,1903123891212561810,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,800,3,0.05,0.5,12910822924986000932,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,120,3,0.5,0.8,3485389516899971254,0.1,0.034482758620689655,237869,True,0.2999999999999999
30,900,120,3,0.5,0.5,7315926379708718527,0.0044444444444444444,0.0022271714922048997,15354161,True,0.9982444444444444
40,1600,80,3,0.05,0.8,8165873244015190066,0.05197368421052632,0.008620689655172414,21676185,True,0.0006578947368421056
30,900,120,3,0.05,0.2,9889310062942302811,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,300,3,0.5,0.8,14580880674041828357,0.06,0.024390243902439025,296640,True,0.66
20,400,2400,3,0.05,0.5,4501856511998937222,0.002631578947368421,0.002631578947368421,800000,True,1.0
20,400,8000,3,0.5,0.2,3318014572318969211,0.005,0.005,800007,True,1.0
10,100,120,3,0.5,0.5,109979917286585338,0.02,0.02,200000,True,1.0
10,100,1200,3,0.05,0.2,5329908272380800610,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,3200,3,0.5,0.2,3387266832529587399,0.02,0.02,200001,True,1.0
30,900,1200,3,0.5,0.5,379567410332947023,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
30,900,8000,3,0.05,0.2,693597869230756351,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
40,1600,1200,3,0.5,0.2,14509475851260888309,0.00125,0.00125,3200000,True,1.0
40,1600,20,3,0.5,0.5,8904309871496710558,0.0025,0.0012820512820512818,100000000,False,-1.0
10,100,1200,3,0.5,0.5,9114921134816080068,0.02,0.02,200000,True,1.0
20,400,1600,3,0.5,0.2,2463017227623582269,0.005,0.005,800010,True,1.0
10,100,3200,3,0.5,0.8,1689337805508609133,0.02,0.02,200000,True,1.0
30,900,800,3,0.5,0.2,578807589594598603,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
10,100,800,3,0.05,0.5,8369850137268011933,0.010526315789473684,0.010526315789473684,200000,True,1.0
40,1600,2400,3,0.5,0.5,5195710607012787718,0.00125,0.00125,3200000,True,1.0
40,1600,400,3,0.05,0.8,11456935818400286422,0.021052631578947368,0.0033003300330033004,100000000,False,-1.0
10,100,4800,3,0.05,0.5,14381742190479958850,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,120,3,0.5,0.5,6283102105835646546,0.0022222222222222222,0.0022222222222222222,5446012,True,0.9994266666666666
40,1600,400,3,0.05,0.5,18061565656164589888,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,10,3,0.05,0.5,1831086970093677906,0.0013157894736842105,0.0006596306068601583,100000000,False,-1.0
20,400,200,3,0.05,0.2,10703950799677080516,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,160,3,0.05,0.8,6246164840041756380,0.05263157894736842,0.015151515151515152,810819,True,0.5473684210526317
30,900,2400,3,0.05,0.8,15738661216955579631,0.0011695906432748538,0.0011695906432748538,1985545,True,0.999995321637427
30,900,8000,3,0.5,0.2,3036050225748457295,0.0022222222222222222,0.0022222222222222222,1800004,True,1.0
30,900,2400,3,0.5,0.2,5353375628973106287,0.0022222222222222222,0.0022222222222222222,1800001,True,1.0
30,900,200,3,0.5,0.5,14865665087815335094,0.0022222222222222222,0.0022222222222222222,3173888,True,0.9998266666666666
20,400,200,3,0.5,0.8,3356119816147547904,0.03,0.01098901098901099,1486428,True,0.14999499999999993
10,100,4800,3,0.5,0.5,559899551079581874,0.02,0.02,200001,True,1.0
20,400,600,3,0.05,0.5,3748565690291094519,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,4800,3,0.5,0.2,7034916462555030584,0.02,0.02,200001,True,1.0
10,100,1600,3,0.5,0.8,13091965052345831222,0.04,0.02127659574468085,222703,True,0.8800000000000002
40,1600,300,3,0.5,0.8,5651255743734972433,0.0125,0.004329004329004329,8950673,True,0.023749999999999997
40,1600,20,3,0.5,0.5,17680822548203535808,0.0025,0.0012738853503184713,100000000,False,-1.0
30,900,4800,3,0.5,0.2,13167564984304295897,0.0022222222222222222,0.0022222222222222222,1800004,True,1.0
40,1600,80,3,0.05,0.8,16838422097333148630,0.08355263157894736,0.008403361344537816,22504012,True,0.0013144736842105268
30,900,400,3,0.05,0.2,4938424972374188109,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,4800,3,0.5,0.8,16383313351552465190,0.008888888888888889,0.0024271844660194173,4025392,True,0.8498333333333334
40,1600,120,3,0.5,0.8,8338869526883776061,0.0175,0.005,5393126,True,0.0
10,100,2400,3,0.5,0.8,7811261953042255484,0.02,0.02,200000,True,1.0
30,900,800,3,0.05,0.2,17588995645648321519,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,40,3,0.5,0.2,7378099519596070159,0.0022222222222222222,0.0022222222222222222,1800001,True,0.9999977777777778
20,400,1600,3,0.05,0.5,2441302493403768025,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,600,3,0.5,0.5,7849737553031582862,0.0022222222222222222,0.0022222222222222222,1800003,True,1.0
10,100,3200,3,0.5,0.8,15505277412336569136,0.04,0.020833333333333336,226838,True,0.9200000000000002
40,1600,1200,3,0.5,0.8,15754240201785781572,0.0075,0.002457002457002457,18319800,True,0.22624749999999993
20,400,20,3,0.5,0.2,10941213252073131103,0.005,0.005,800004,True,0.99991
30,900,80,3,0.05,0.5,12890809710047159534,0.0011695906432748538,0.0011695906432748538,1800000,True,0.9999988304093568
40,1600,20,3,0.05,0.5,13374672325564122479,0.0013157894736842105,0.0006587615283267457,100000000,False,-1.0
30,900,3200,3,0.5,0.2,3243390224044363485,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
10,100,4800,3,0.5,0.2,17326718420298008836,0.02,0.02,200002,True,1.0
20,400,800,3,0.05,0.8,2513621917855040472,0.005263157894736842,0.002638522427440633,1041172,True,0.9972947368421053
20,400,2400,3,0.5,0.2,7629103255363909819,0.005,0.005,800004,True,1.0
40,1600,3200,3,0.5,0.8,6221852962586251156,0.00625,0.0017123287671232876,15618940,True,0.5190274999999999
30,900,800,3,0.05,0.5,6540979552401228484,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,80,3,0.5,0.8,14651193726515940809,0.14,0.03571428571428572,227071,True,0.4000000000000001
40,1600,400,3,0.5,0.8,11413436144684182968,0.01375,0.00390625,10248616,True,0.051078750000000006
20,400,300,3,0.5,0.2,4982910388732576667,0.005,0.005,800000,True,1.0
10,100,120,3,0.5,0.8,8958274312384614334,0.06,0.034482758620689655,261269,True,0.28000000000000014
40,1600,3200,3,0.5,0.8,8882997661119765060,0.0075,0.0017421602787456448,19980857,True,0.5075000000000001
30,900,160,3,0.05,0.8,10936540452619759954,0.031578947368421054,0.007751937984496124,34848333,True,0.01052631578947369
20,400,8000,3,0.5,0.2,9192384200899983710,0.005,0.005,800000,True,1.0
40,1600,200,3,0.05,0.5,14809639878254340428,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,400,3,0.05,0.2,11985476552748126408,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,40,3,0.05,0.2,7736210291918918876,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,10,3,0.5,0.8,18367124266951349306,0.18,0.07692307692307693,110579,True,0.0
10,100,200,3,0.5,0.2,9471687354244992873,0.02,0.02,200001,True,1.0
30,900,800,3,0.05,0.8,15361472874549176638,0.012865497076023392,0.002032520325203252,67510273,True,0.426412865497076
10,100,2400,3,0.05,0.8,7307309060273636023,0.010526315789473684,0.010526315789473684,200000,True,1.0
40,1600,120,3,0.05,0.5,4802047453219542666,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,3200,3,0.5,0.8,12993567574473151587,0.015,0.005376344086021505,1721754,True,0.8699999999999998
30,900,600,3,0.05,0.2,9769141540895307803,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
40,1600,400,3,0.5,0.8,2619869775893236649,0.01,0.0038759689922480624,10674782,True,0.039996250000000004
30,900,600,3,0.5,0.8,6264464929356562980,0.013333333333333334,0.004464285714285715,6504045,True,0.2066666666666666
20,400,300,3,0.05,0.2,6999111893552974810,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,1600,3,0.5,0.8,1417640170154256197,0.011111111111111112,0.0031746031746031746,7038707,True,0.48666666666666664
30,900,3200,3,0.05,0.5,883920583134544627,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,10,3,0.05,0.8,1221037742331538779,0.3157894736842105,0.1111111111111111,134313,True,0.0
40,1600,80,3,0.5,0.8,13054249255703997620,0.015,0.005050505050505051,3917590,True,0.0
30,900,120,3,0.05,0.8,18142732682997244413,0.04327485380116959,0.00909090909090909,69928484,True,0.012865497076023386
10,100,2400,3,0.05,0.8,14419644758644543079,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,2400,3,0.05,0.5,18267733244252236944,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,3200,3,0.05,0.8,2439543075178640042,0.0011695906432748538,0.0011695906432748538,1800000,True,0.9999988304093568
40,1600,120,3,0.05,0.8,14273370626205555101,0.04342105263157895,0.006802721088435375,31267984,True,0.005921052631578948
20,400,3200,3,0.05,0.8,5788357102046793334,0.002631578947368421,0.002631578947368421,800000,True,0.999978947368421
20,400,3200,3,0.05,0.8,6263009903730005654,0.002631578947368421,0.002631578947368421,800000,True,0.9999973684210527
20,400,1600,3,0.05,0.8,9437175453040327518,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,3200,3,0.5,0.2,1197738389083891697,0.00125,0.00125,3200002,True,1.0
40,1600,40,3,0.05,0.5,12246503666837664524,0.0013157894736842105,0.0006587615283267457,85571026,True,0.999983552631579
30,900,1200,3,0.5,0.8,15634436168592977623,0.011111111111111112,0.0034129692832764505,5881993,True,0.38444444444444437
40,1600,20,3,0.5,0.8,15777764847529462489,0.0175,0.005747126436781609,1890586,True,0.0
30,900,160,3,0.05,0.5,3333458795334288486,0.0011695906432748538,0.0011695906432748538,1800000,True,0.9999988304093568
30,900,200,3,0.05,0.5,13354100264869723068,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
40,1600,200,3,0.05,0.5,8068415649706616356,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
10,100,20,3,0.05,0.5,7085765456548912492,0.010526315789473684,0.010526315789473684,366084,True,0.9999263157894737
10,100,4800,3,0.5,0.2,16019193538924810331,0.02,0.02,200000,True,1.0
20,400,120,3,0.05,0.5,2126044685872760751,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,3200,3,0.05,0.8,2080149515735022802,0.0013157894736842105,0.0006583278472679395,3869066,True,0.9999361842105263
40,1600,10,3,0.05,0.5,10337554977566045792,0.0013157894736842105,0.0006591957811470007,100000000,False,-1.0
30,900,120,3,0.05,0.5,4070620600941980418,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,1200,3,0.05,0.2,9201633169586901517,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,10,3,0.05,0.2,6265526436428935509,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,600,3,0.5,0.2,5137745602736478627,0.0022222222222222222,0.0022222222222222222,1800001,True,1.0
40,1600,1200,3,0.05,0.5,1726157954252537433,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,120,3,0.05,0.8,3469443703768606259,0.04912280701754386,0.009009009009009009,21438349,True,0.01052631578947369
20,400,10,3,0.5,0.5,9149496021720908125,0.19,0.0625,3309164,True,0.0
30,900,80,3,0.5,0.8,17599222934194733713,0.024444444444444446,0.008547008547008548,2841237,True,0.004626666666666667
10,100,600,3,0.05,0.5,955308806747443861,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,600,3,0.05,0.2,5945454954594772067,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,4800,3,0.05,0.2,3468183375635402211,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,80,3,0.05,0.5,12183286713812435921,0.0011695906432748538,0.0011695906432748538,1800000,True,0.9999976608187134
20,400,120,3,0.05,0.5,13471810161851445894,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,1200,3,0.05,0.5,8353041615725854974,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,8000,3,0.05,0.8,13460687733034100996,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,300,3,0.5,0.5,12029819396517985984,0.0022222222222222222,0.0022222222222222222,1958412,True,0.9999822222222222
40,1600,20,3,0.5,0.5,14278405818042026063,0.00375,0.0012787723785166241,100000000,False,-1.0
20,400,40,3,0.5,0.5,716197642933592169,0.13,0.03571428571428572,8196312,True,0.06306500000000001
10,100,1200,3,0.05,0.8,17763541351257645553,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,400,3,0.05,0.2,7703976760193542360,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,80,3,0.5,0.5,7337736071635203374,0.10444444444444445,0.021276595744680854,94157317,True,0.038060000000000004
20,400,8000,3,0.5,0.2,2171432968366457072,0.005,0.005,800001,True,1.0
20,400,160,3,0.05,0.5,6040467102180596478,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,3200,3,0.5,0.2,11817998443729817436,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
20,400,8000,3,0.5,0.5,17178337311527715729,0.005,0.005,800002,True,1.0
30,900,800,3,0.05,0.5,10151169517998719360,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
40,1600,3200,3,0.5,0.2,8523598670258703843,0.00125,0.00125,3200000,True,1.0
10,100,3200,3,0.05,0.5,6174504696742060496,0.010526315789473684,0.010526315789473684,200001,True,1.0
40,1600,600,3,0.5,0.8,18317440190315707743,0.01125,0.003378378378378378,10904710,True,0.08244125
20,400,80,3,0.5,0.2,1573517158029611401,0.005,0.005,800000,True,1.0
10,100,80,3,0.5,0.5,1099026835901983596,0.02,0.02,200000,True,1.0
40,1600,160,3,0.5,0.2,1889546019041550943,0.00125,0.00125,3200001,True,1.0
30,900,2400,3,0.5,0.5,17773144027184377453,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
10,100,120,3,0.5,0.2,15575941391551713298,0.02,0.02,200001,True,1.0
40,1600,10,3,0.05,0.5,8551432185315010229,0.0013157894736842105,0.00066006600660066,100000000,False,-1.0
40,1600,80,3,0.05,0.5,7140030411421693625,0.0006578947368421052,0.0006578947368421052,3200000,True,0.9999986842105263
30,900,300,3,0.5,0.5,15651535673258657387,0.0022222222222222222,0.0022222222222222222,3636287,True,0.9998355555555555
20,400,400,3,0.05,0.8,16174684748150551438,0.031578947368421054,0.004854368932038835,12855864,True,0.36842105263157887
20,400,1600,3,0.5,0.8,10367084543733671769,0.015,0.005813953488372093,2111483,True,0.7251949999999997
10,100,3200,3,0.5,0.8,16901294304293167567,0.04,0.020408163265306124,243979,True,0.9600000000000004
20,400,80,3,0.5,0.8,13077889920790083737,0.045,0.01818181818181818,1092491,True,0.01
30,900,1600,3,0.5,0.2,12048992626274608180,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
30,900,300,3,0.05,0.8,16824174956306862306,0.022222222222222223,0.0047619047619047615,68216359,True,0.05961637426900583
40,1600,400,3,0.05,0.2,12449069062192543637,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,3200,3,0.05,0.5,12695541275678369741,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,400,3,0.05,0.2,7431762802700976292,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
10,100,8000,3,0.05,0.8,16036744343213257340,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,4800,3,0.05,0.5,18005353654131361690,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,2400,3,0.5,0.8,1289925621333009957,0.04,0.020408163265306124,212832,True,0.9600000000000004
30,900,40,3,0.05,0.8,17308963509145309830,0.07602339181286549,0.01818181818181818,3988084,True,0.0
40,1600,800,3,0.05,0.8,15770067629039211704,0.015131578947368421,0.001865671641791045,100000000,False,-1.0
30,900,300,3,0.5,0.2,16437342292468657070,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
40,1600,4800,3,0.05,0.8,2118628053221785909,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,200,3,0.5,0.5,169765101862800282,0.0022222222222222222,0.0022222222222222222,3813450,True,0.9997777777777779
20,400,10,3,0.5,0.8,7438252425563129235,0.085,0.023809523809523808,481148,True,0.0
10,100,20,3,0.05,0.5,11937803230663844233,0.021052631578947368,0.010638297872340427,1900497,True,0.9997684210526315
20,400,10,3,0.05,0.2,11298141177815137392,0.005263157894736842,0.002645502645502646,800001,True,0.9999973684210527
10,100,120,3,0.5,0.8,13610725789028008343,0.06,0.03333333333333333,241883,True,0.2599999999999999
20,400,8000,3,0.5,0.5,12070340024065892488,0.005,0.005,800001,True,1.0
40,1600,40,3,0.05,0.2,16988124869497968351,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,20,3,0.5,0.8,8558178382409714445,0.07,0.021739130434782608,450114,True,0.0
40,1600,120,3,0.05,0.2,13427809048019401483,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,600,3,0.5,0.2,14470349566818344952,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
20,400,300,3,0.5,0.5,8138623025246973529,0.005,0.005,1139090,True,0.999885
20,400,2400,3,0.5,0.5,113928669165733230,0.005,0.005,800000,True,1.0
20,400,120,3,0.5,0.8,12906097558715701815,0.04,0.014705882352941178,1200794,True,0.05000000000000001
20,400,40,3,0.5,0.5,2303707612712549985,0.155,0.045454545454545456,8993836,True,0.010530000000000001
40,1600,3200,3,0.5,0.5,4770632713547428696,0.00125,0.00125,3200000,True,1.0
10,100,600,3,0.5,0.5,12464265601784475715,0.02,0.02,200000,True,1.0
40,1600,8000,3,0.5,0.5,252908863088525855,0.00125,0.00125,3200001,True,1.0
10,100,200,3,0.05,0.5,18325762477730167104,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,1200,3,0.5,0.2,12438773083556175761,0.02,0.02,200001,True,1.0
20,400,10,3,0.05,0.8,9768377574513498917,0.9815789473684211,0.33333333333333337,1227443,True,0.0
30,900,10,3,0.05,0.5,12464105068247564992,0.0011695906432748538,0.0011695906432748538,100000000,False,-1.0
40,1600,1600,3,0.05,0.8,165293728225695754,0.0013157894736842105,0.0006583278472679395,5077880,True,0.9986796052631576
20,400,3200,3,0.05,0.2,2497575172839957376,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,8000,3,0.05,0.5,1467392556524682035,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
