C,F,L,N,alpha,converged,degree_variance,dev_mode,dev_param,dis_threshold,elapsed_s,final_rewire_rate,k,max_steps,mean_dissatisfaction,num_clusters,p,q,s_max,seed,total_steps,trial_id,weight_mode
0.406,5,6.245279642058166,150,3.0,True,0.29333333333333333,0,0.15,0.75,5.320541399996728,0.0,4,20000000,0.04072644051907258,1,0.05,10,1.0,42,15164233,30295d1889d4,2
0.030295564339042607,5,3.6899328859060403,150,3.0,False,7.04,2,0.15,0.75,7.802218900003936,-1.0,4,20000000,0.2753169160815663,46,0.05,10,0.35333333333333333,42,20000000,fe379ca07235,2
0.010201058201058202,5,3.459369817578773,150,0.5,True,5.8133333333333335,0,0.15,0.25,5.672020800004248,0.0,4,20000000,0.0,16,0.05,10,0.9,42,15350004,0e0a55f39aab,3
0.14231541218637994,5,2.6317606444188724,150,0.5,True,15.395733333333355,2,0.15,0.25,4.673611999984132,0.0,4,20000000,0.0,66,0.05,10,0.48,42,15255675,29aa14d69ae0,3
0.01573232323232323,5,3.6966337029267806,150,0.5,True,6.72,0,0.15,0.4,5.615475900005549,0.0,4,20000000,0.0,9,0.05,10,0.9466666666666667,42,15063374,5812ed144a77,3
0.11366218637992832,5,2.4779286926994906,150,0.5,True,16.33439999999997,2,0.15,0.4,4.658622399991145,0.0,4,20000000,0.0,78,0.05,10,0.46,42,15064005,4f6334cbd4f6,3
0.03800481000481,5,3.761654271721386,150,0.5,True,4.053333333333334,0,0.15,0.6,5.830615300015779,0.0,4,20000000,0.0,2,0.05,10,0.9933333333333333,42,15055444,e39817beb9bc,3
0.10745570916538659,5,3.564457478005865,150,0.5,True,14.32782222222222,2,0.15,0.6,5.514651600009529,0.0,4,20000000,0.019305019144096464,17,0.05,10,0.78,42,15047901,f629b075da39,3
0.21225396825396822,5,4.321073825503356,150,0.5,True,1.4933333333333334,0,0.15,0.75,5.606420800002525,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15106064,1ae335c60088,3
0.04046683926095689,5,3.810201342281879,150,0.5,True,4.253333333333333,2,0.15,0.75,5.811865600000601,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15101237,f9a4824aaa20,3
0.03467724867724867,5,3.8631767337807608,150,1.5,True,2.933333333333333,0,0.15,0.25,5.772561499994481,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15030748,c9329680b574,3
0.18212992831541217,5,2.4214689265536724,150,1.5,True,15.848888888888908,2,0.15,0.25,4.165536100015743,0.0,4,20000000,0.0,91,0.05,10,0.4,42,15038022,a0fee1215c9e,3
0.13479365079365083,5,4.052438478747203,150,1.5,True,1.8,0,0.15,0.4,5.574268700001994,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15074767,291c7ac5cb23,3
0.12210547875064007,5,2.472463768115942,150,1.5,True,17.3424,2,0.15,0.4,4.371690200001467,0.0,4,20000000,0.0,81,0.05,10,0.4666666666666667,42,15050131,7a214d3e9e8f,3
0.3100952380952382,5,5.194541387024609,150,1.5,True,0.6133333333333333,0,0.15,0.6,5.792872499994701,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15176420,b2ce9544aa3a,3
0.1031973820683498,5,3.597435095401939,150,1.5,True,15.325155555555575,2,0.15,0.6,7.356666400009999,0.0,4,20000000,0.010380622837370065,13,0.05,10,0.86,42,19276891,28516afbcf54,3
0.43200000000000005,5,6.904429530201342,150,1.5,True,0.2,0,0.15,0.75,5.5666349999955855,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15114942,a11db3938f16,3
0.07898575389751857,5,3.654675615212528,150,1.5,True,6.1866666666666665,2,0.15,0.75,5.882767100003548,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15080934,f84d06ed4aac,3
0.2457777777777778,5,4.607874720357942,150,3.0,True,1.08,0,0.15,0.25,5.851136000012048,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15075525,ce496e1f5fcc,3
0.13864759344598054,5,2.2961448598130842,150,3.0,True,16.089066666666703,2,0.15,0.25,4.365532900003018,0.0,4,20000000,0.0,91,0.05,10,0.3933333333333333,42,15047951,6a118cc745ae,3
0.31717460317460305,5,5.035704697986577,150,3.0,True,0.64,0,0.15,0.4,5.6685125999792945,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15109278,d79b6620fd04,3
0.13103725038402458,5,3.264026402640264,150,3.0,False,15.884622222222248,2,0.15,0.4,5.866830200015102,-1.0,4,20000000,0.006369424742891618,75,0.05,10,0.3933333333333333,42,20000000,3650713176ad,3
0.43577777777777793,5,7.282147651006712,150,3.0,True,0.18666666666666668,0,0.15,0.6,5.475054100010311,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15114085,92b181854bc0,3
0.1429878237055656,5,3.6846305076905286,150,3.0,False,14.887822222222207,2,0.15,0.6,7.153014200011967,-1.0,4,20000000,0.011582665852798005,19,0.05,10,0.8,42,20000000,262f5d391aa6,3
0.44666666666666677,5,7.75427293064877,150,3.0,True,0.16,0,0.15,0.75,5.821177499979967,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15293074,22493f6d224c,3
0.05816615193085779,5,3.796331096196868,150,3.0,True,4.72,2,0.15,0.75,5.800526199978776,0.0,4,20000000,0.0,1,0.05,10,1.0,42,15116819,47cf787f7f1f,3
0.08567318451528977,5,3.689482470784641,150,0.5,False,10.890488888888889,0,0.15,0.25,7.16901750001125,-1.0,4,20000000,0.17527019880126404,54,0.15,10,0.19333333333333333,42,20000000,f5fac06f54e3,0
0.024166722166722162,5,2.837334437086093,150,0.5,False,8.088888888888874,2,0.15,0.25,6.428533800004516,-1.0,4,20000000,0.02066674073066623,80,0.15,10,0.4666666666666667,42,20000000,c2dab94c9c4d,0
0.09346277411883817,5,3.4041565332743753,150,0.5,True,19.69528888888888,0,0.15,0.4,6.265467599994736,0.0,4,20000000,0.061018169031547574,15,0.15,10,0.9,42,16693070,8479fc6b095b,0
0.051092352092352085,5,3.606529209621993,150,0.5,True,5.74222222222222,2,0.15,0.4,4.909943300008308,0.0,4,20000000,8.686072470369064e-07,54,0.15,10,0.6466666666666666,42,15220238,9df256cc6640,0
0.11091173205879083,5,3.784161073825503,150,0.5,True,14.666666666666666,0,0.15,0.6,5.240113000007113,0.0,4,20000000,0.08520820160706838,1,0.15,10,1.0,42,15068607,b0138c3d17e4,0
0.20463896753969055,5,3.3686740431706874,150,0.5,True,20.18595555555557,2,0.15,0.6,5.5132703999988735,0.0,4,20000000,0.0628633758262667,2,0.15,10,0.9933333333333333,42,15065382,b395824a1e2d,0
0.0611996151996152,5,3.624787472035794,150,0.5,True,7.666666666666667,0,0.15,0.75,5.633548200014047,0.0,4,20000000,0.06106139244201283,1,0.15,10,1.0,42,15079323,33ebb61f8f4d,0
0.03142857142857143,5,3.693780760626398,150,0.5,True,4.826666666666667,2,0.15,0.75,5.666609100007918,0.0,4,20000000,0.05426728005211642,1,0.15,10,1.0,42,15087158,a2929ce4d771,0
0.12067225367225369,5,3.710545193687231,150,1.5,False,7.593955555555555,0,0.15,0.25,6.333855000004405,-1.0,4,20000000,0.4102259690407663,112,0.15,10,0.06666666666666667,42,20000000,771090f9300b,0
0.05575716845878136,5,2.425423728813559,150,1.5,False,13.495288888888908,2,0.15,0.25,5.5097487999883015,-1.0,4,20000000,0.34026899693830687,96,0.15,10,0.2,42,20000000,464dd77a7c72,0
0.1593365400292712,5,2.6035087719298247,150,1.5,False,21.460266666666655,0,0.15,0.4,6.068058900011238,-1.0,4,20000000,0.3267511075696884,97,0.15,10,0.09333333333333334,42,20000000,130ff2b7a23a,0
0.19065232974910395,5,2.7009531374106435,150,1.5,False,13.942222222222242,2,0.15,0.4,6.5359993999882136,-1.0,4,20000000,0.2874557639079902,72,0.15,10,0.21333333333333335,42,20000000,e066289030c8,0
0.1339805944020179,5,2.756872852233677,150,1.5,True,29.57439999999995,0,0.15,0.6,5.529540699993959,0.0,4,20000000,0.15078791989966736,54,0.15,10,0.6466666666666666,42,16391562,ef7cfa8650f6,0
0.13099578885869204,5,3.414463601532567,150,1.5,False,15.839999999999995,2,0.15,0.6,7.607240500015905,-1.0,4,20000000,0.180084163157282,27,0.15,10,0.44,42,20000000,ca513d6c7bca,0
0.09978344401793045,5,3.606934731934732,150,1.5,True,17.733333333333334,0,0.15,0.75,5.835650699998951,0.0,4,20000000,0.15130387857556343,7,0.15,10,0.96,42,15423957,e76669af6ee9,0
0.037947646895015306,5,3.5645637583892618,150,1.5,False,6.626666666666667,2,0.15,0.75,7.557532799983164,-1.0,4,20000000,0.2904580621387865,60,0.15,10,0.20666666666666667,42,20000000,d4d590c8f514,0
0.08199427805310158,5,2.960431654676259,150,3.0,False,6.742399999999996,0,0.15,0.25,5.5060030999884475,-1.0,4,20000000,0.45569626451820455,126,0.15,10,0.04666666666666667,42,20000000,586ef83263e7,0
0.05350806451612903,5,2.339382940108893,150,3.0,False,13.458488888888876,2,0.15,0.25,5.758898600004613,-1.0,4,20000000,0.3875,99,0.15,10,0.18,42,20000000,b0006ea5f38c,0
0.09832900432900434,5,2.4,150,3.0,False,8.265955555555534,0,0.15,0.4,5.469379400019534,-1.0,4,20000000,0.1554310383734765,115,0.15,10,0.24,42,20000000,e5c09c7194da,0
0.07346236559139784,5,2.3423295454545454,150,3.0,False,6.913955555555557,2,0.15,0.4,5.307500099996105,-1.0,4,20000000,0.3617040770864124,115,0.15,10,0.22,42,20000000,1ca3931e12f0,0
0.15595619261510235,5,2.4770491803278687,150,3.0,False,20.07182222222224,0,0.15,0.6,5.723158999986481,-1.0,4,20000000,0.19462231196024837,90,0.15,10,0.4066666666666667,42,20000000,a14ecafa849c,0
0.07753405017921144,5,5.012698412698413,150,3.0,False,7.3006222222222155,2,0.15,0.6,6.601556100009475,-1.0,4,20000000,0.09852521764761744,51,0.15,10,0.4666666666666667,42,20000000,89627cfe9d86,0
0.07907159075948951,5,3.9098277608915906,150,3.0,True,21.813333333333333,0,0.15,0.75,5.7703742000157945,0.0,4,20000000,0.20715873775382837,10,0.15,10,0.94,42,15396459,3a58b0af9f53,0
0.2236862475060473,5,2.7885586635586637,150,3.0,False,35.8078222222222,2,0.15,0.75,7.184068400005344,-1.0,4,20000000,0.4751411426970357,36,0.15,10,0.26,42,20000000,6cedf936a584,0
0.029737595737595737,5,3.851981351981352,150,0.5,False,5.921599999999999,0,0.15,0.25,8.102001500024926,-1.0,4,20000000,0.19586121389878197,56,0.15,10,0.16,42,20000000,3fd466c1afca,1
0.05882539682539681,5,2.5637221847606204,150,0.5,False,5.633955555555555,2,0.15,0.25,6.4024080999952275,-1.0,4,20000000,2.12362975752719e-05,74,0.15,10,0.26666666666666666,42,20000000,30d4598e7701,1
0.0543154993154993,5,3.591184418973069,150,0.5,True,8.2,0,0.15,0.4,7.327494600001955,0.0,4,20000000,0.03644829463874134,4,0.15,10,0.98,42,17794329,6525419cdf67,1
0.026222703222703224,5,3.374262326289739,150,0.5,True,6.20195555555555,2,0.15,0.4,5.125446600024588,0.0,4,20000000,4.268731085400837e-06,48,0.15,10,0.6866666666666666,42,15246730,4c5531fc79b5,1
0.026658304658304665,5,3.5858613715756573,150,0.5,True,7.586666666666667,0,0.15,0.6,5.752205999975558,0.0,4,20000000,0.034553004399862065,3,0.15,10,0.9866666666666667,42,15129400,636895deb2f3,1
0.1991143539853217,5,3.8367695637316324,150,0.5,True,14.699733333333336,2,0.15,0.6,5.605458000005456,0.0,4,20000000,0.07075323465769628,18,0.15,10,0.4866666666666667,42,15055634,302a40348f2d,1
0.08397450697450692,5,3.677670959550154,150,0.5,True,5.213333333333333,0,0.15,0.75,5.606682899990119,0.0,4,20000000,0.036785772841586316,2,0.15,10,0.9933333333333333,42,15107188,995b93786adf,1
0.0589139009139009,5,3.784161073825503,150,0.5,True,4.28,2,0.15,0.75,5.99829309998313,0.0,4,20000000,0.015900401535605596,1,0.15,10,1.0,42,15075598,1c8aaa298b71,1
0.0702686126509656,5,3.86491843268791,150,1.5,False,9.958399999999997,0,0.15,0.25,8.02554639999289,-1.0,4,20000000,0.17196485174311518,64,0.15,10,0.16666666666666666,42,20000000,055d893d00d4,1
0.05350806451612903,5,2.3385731559854896,150,1.5,False,13.448888888888895,2,0.15,0.25,10.007024099992123,-1.0,4,20000000,0.5046153846153846,97,0.15,10,0.18666666666666668,42,20000000,89705d698327,1
0.07375031177972352,5,3.2935122007632707,150,1.5,False,14.053155555555565,0,0.15,0.4,8.49348020000616,-1.0,4,20000000,0.2914674510869994,77,0.15,10,0.06666666666666667,42,20000000,8462676e2b9c,1
0.1458109318996416,5,2.4618925831202048,150,1.5,False,13.648888888888873,2,0.15,0.4,5.928176899993559,-1.0,4,20000000,0.3600000032056488,90,0.15,10,0.21333333333333335,42,20000000,26c5371cdc58,1
0.04332077835019012,5,3.3147912570833817,150,1.5,True,15.68,0,0.15,0.6,5.869495399994776,0.0,4,20000000,0.06351787825467355,18,0.15,10,0.88,42,15141846,f42013286fce,1
0.06015896677993452,5,4.063436888985445,150,1.5,False,8.80515555555555,2,0.15,0.6,7.448069600010058,-1.0,4,20000000,0.19772999806721198,30,0.15,10,0.6266666666666667,42,20000000,97e693ed1a5c,1
0.047274459745047986,5,3.50209991158267,150,1.5,True,11.613333333333333,0,0.15,0.75,5.785725199995795,0.0,4,20000000,0.058236923413935396,13,0.15,10,0.9,42,15060832,d9ad78dc8dd6,1
0.047968618000876054,5,3.725041367898511,150,1.5,False,8.37795555555555,2,0.15,0.75,9.257535500015365,-1.0,4,20000000,0.07791897945238972,4,0.15,10,0.9733333333333334,42,20000000,e28f0b15b985,1
0.07129740629740632,5,3.3942652329749103,150,3.0,False,10.618488888888871,0,0.15,0.25,7.149418799992418,-1.0,4,20000000,0.30203503026547684,108,0.15,10,0.06,42,20000000,eb4a81658681,1
0.05357487922705314,5,2.9038978494623655,150,3.0,False,7.787733333333343,2,0.15,0.25,5.922082200006116,-1.0,4,20000000,0.2816076972570303,98,0.15,10,0.17333333333333334,42,20000000,358d2fc9129c,1
0.08062680468253222,5,2.967291857273559,150,3.0,False,20.91999999999999,0,0.15,0.4,7.5050187000015285,-1.0,4,20000000,0.30857806732599985,93,0.15,10,0.11333333333333333,42,20000000,67e70be050b8,1
0.11850448028673834,5,2.4029345372460496,150,3.0,False,13.666488888888853,2,0.15,0.4,6.417028700001538,-1.0,4,20000000,0.4447368421052631,94,0.15,10,0.18666666666666668,42,20000000,f3b9c7274a02,1
0.07836800722497318,5,2.9712143928035983,150,3.0,True,22.973333333333333,0,0.15,0.6,5.475801399996271,0.0,4,20000000,0.089987231809938,35,0.15,10,0.7733333333333333,42,15348351,29795955858f,1
0.03586900494965012,5,4.51818458109614,150,3.0,True,8.35039999999998,2,0.15,0.6,6.656974700017599,0.0,4,20000000,0.06559832072937723,9,0.15,10,0.94,42,16825579,baea73df15ff,1
0.08085577820871939,5,3.4554587267005568,150,3.0,True,17.88,0,0.15,0.75,6.35512409999501,0.0,4,20000000,0.10295561432182695,18,0.15,10,0.86,42,15070368,8a309f933910,1
0.07194843740174808,5,3.7852621634388286,150,3.0,False,9.915555555555551,2,0.15,0.75,8.928229200013448,-1.0,4,20000000,0.07598432412472628,11,0.15,10,0.5866666666666667,42,20000000,153431498404,1
0.007203261501215465,5,3.3709341117597997,150,0.5,True,18.093333333333334,0,0.15,0.25,6.58527260000119,0.0,4,20000000,0.0014649640671888819,11,0.15,10,0.9266666666666666,42,15683562,bf9dba27d8b5,2
0.04896953405017921,5,4.68671679197995,150,0.5,True,7.490488888888904,2,0.15,0.25,6.741776500013657,0.0,4,20000000,0.003038390786317846,56,0.15,10,0.5666666666666667,42,18153207,0927a01a0e68,2
0.06737753697970417,5,3.556331096196868,150,0.5,True,13.2,0,0.15,0.4,13.39721660001669,0.0,4,20000000,0.0032169821630707368,1,0.15,10,1.0,42,15074361,120f81d02b76,2
0.06281444991789818,5,2.7066666666666666,150,0.5,False,6.441955555555552,2,0.15,0.4,7.5857559999858495,-1.0,4,20000000,0.07233343036382707,79,0.15,10,0.28,42,20000000,088ba7a5b552,2
0.07049543049543046,5,3.876331096196868,150,0.5,True,3.64,0,0.15,0.6,6.305295600002864,0.0,4,20000000,0.006791697346113508,1,0.15,10,1.0,42,15107711,7940dcf42c3a,2
0.04474372759856631,5,3.855111616664297,150,0.5,False,9.068266666666695,2,0.15,0.6,8.3891988999967,-1.0,4,20000000,0.0962845773491836,21,0.15,10,0.7933333333333333,42,20000000,68d0da8a37f7,2
0.09153968253968248,5,3.9266219239373603,150,0.5,True,1.52,0,0.15,0.75,6.694615500018699,0.0,4,20000000,0.006176002418993338,1,0.15,10,1.0,42,15135965,c456dcc16c19,2
0.04393121693121692,5,3.6826845637583894,150,0.5,True,5.666666666666667,2,0.15,0.75,6.81131690001348,0.0,4,20000000,0.054451347562202886,1,0.15,10,1.0,42,15056352,454941e3dfb8,2
0.01727985347985348,5,3.7077625570776256,150,1.5,True,18.493333333333332,0,0.15,0.25,6.677139299979899,0.0,4,20000000,0.0025300980995406584,4,0.15,10,0.98,42,15062481,d9f084e31054,2
0.026695340501792113,5,1.93158953722334,150,1.5,False,6.501155555555559,2,0.15,0.25,5.984310600004392,-1.0,4,20000000,2.4690353245684083e-15,120,0.15,10,0.20666666666666667,42,20000000,a8b28d857de6,2
0.024883597883597883,5,3.8629082774049217,150,1.5,True,4.72,0,0.15,0.4,7.065868800011231,0.0,4,20000000,0.0025455134997026422,1,0.15,10,1.0,42,15064763,10373243c5f0,2
0.12480734767025091,5,3.4323040380047507,150,1.5,False,13.716622222222231,2,0.15,0.4,7.93867310002679,-1.0,4,20000000,0.1328144419474716,72,0.15,10,0.24,42,20000000,79776f1b5703,2
0.15949206349206352,5,4.064250559284116,150,1.5,True,1.5866666666666667,0,0.15,0.6,7.513135199988028,0.0,4,20000000,0.010837424936951338,1,0.15,10,1.0,42,15083250,e2aae1f69d66,2
0.09327142212626083,5,4.0311225584889465,150,1.5,True,9.41173333333331,2,0.15,0.6,7.365027199994074,0.0,4,20000000,0.010129179913308722,12,0.15,10,0.9133333333333333,42,15817739,0c2f078c2b95,2
0.2187301587301587,5,4.443221476510067,150,1.5,True,0.92,0,0.15,0.75,8.071357200009516,0.0,4,20000000,0.02467312119760396,1,0.15,10,1.0,42,15272610,32e76337cd08,2
0.12283986782268688,5,3.1466388744137572,150,1.5,False,20.420622222222182,2,0.15,0.75,9.847887100011576,-1.0,4,20000000,0.1116141797261804,9,0.15,10,0.9266666666666666,42,20000000,78e50c239f0b,2
0.006650793650793649,5,3.814944071588367,150,3.0,True,4.1466666666666665,0,0.15,0.25,7.231192600011127,0.0,4,20000000,0.0028623440996984363,1,0.15,10,1.0,42,15061863,6f726115d190,2
0.0,5,1.9337349397590362,150,3.0,False,6.44639999999995,2,0.15,0.25,10.672122999996645,-1.0,4,20000000,0.8787878787878788,119,0.15,10,0.20666666666666667,42,20000000,bdcbbe121292,2
0.04961904761904763,5,3.84327952113187,150,3.0,True,2.0933333333333333,0,0.15,0.4,7.424500499997521,0.0,4,20000000,0.01199913778588872,2,0.15,10,0.9933333333333333,42,15081764,5a1451646192,2
0.09026881720430106,5,2.466666666666667,150,3.0,False,13.665066666666641,2,0.15,0.4,8.136738500004867,-1.0,4,20000000,0.571145580291992,100,0.15,10,0.18,42,20000000,18bf7006af09,2
0.17133333333333334,5,4.33592841163311,150,3.0,True,1.0933333333333333,0,0.15,0.6,7.507608999992954,0.0,4,20000000,0.04361363878751941,1,0.15,10,1.0,42,15090511,e8de77e019aa,2
0.06258030380611025,5,4.562739803893705,150,3.0,False,8.159822222222235,2,0.15,0.6,9.731077400007052,-1.0,4,20000000,0.11484107503566071,24,0.15,10,0.74,42,20000000,d7217d887c56,2
0.25533333333333336,5,4.66407158836689,150,3.0,True,0.5466666666666666,0,0.15,0.75,7.467960200010566,0.0,4,20000000,0.03183330842532983,1,0.15,10,1.0,42,15136088,c196673bc1e2,2
0.057794811131417025,5,3.669256166245873,150,3.0,False,11.684622222222224,2,0.15,0.75,9.915960300015286,-1.0,4,20000000,0.0296719471300186,6,0.15,10,0.9533333333333334,42,20000000,77d9535e59a5,2
0.016095719095719094,5,3.311336082989626,150,0.5,True,7.906666666666666,0,0.15,0.25,7.39524650000385,0.0,4,20000000,0.0,24,0.15,10,0.8466666666666667,42,15288011,1d3ed7494da9,3
0.09171284698972873,5,2.703967168262654,150,0.5,True,20.25333333333338,2,0.15,0.25,6.225098199996864,0.0,4,20000000,0.0,65,0.15,10,0.5733333333333334,42,15180973,e50538b9a8c4,3
0.033677248677248674,5,3.6292908530318604,150,0.5,True,6.52,0,0.15,0.4,7.2698954999796115,0.0,4,20000000,0.0,11,0.15,10,0.9333333333333333,42,15060177,00888d701b8d,3
0.07144345976604041,5,3.0360640076427035,150,0.5,True,16.541155555555548,2,0.15,0.4,6.1886250999814365,0.0,4,20000000,0.0,58,0.15,10,0.6133333333333333,42,15054209,54748cf10377,3
0.026629629629629635,5,3.7535570469798656,150,0.5,True,3.24,0,0.15,0.6,7.540483899996616,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15091723,3094b71f7cd6,3
0.12326807733732087,5,3.373451857770675,150,0.5,True,13.124622222222234,2,0.15,0.6,7.241007600008743,0.0,4,20000000,0.0,8,0.15,10,0.9466666666666667,42,15058282,bd8d40c5bd2e,3
0.10876190476190475,5,4.029351230425056,150,0.5,True,1.3866666666666667,0,0.15,0.75,7.520596599992132,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15085093,c94ed31835c8,3
0.02497787397787398,5,3.548262548262548,150,0.5,True,6.24,2,0.15,0.75,7.2696724999987055,0.0,4,20000000,0.0,3,0.15,10,0.9866666666666667,42,15093279,afddddb2b4ee,3
0.013809523809523811,5,3.7579908675799087,150,1.5,True,2.84,0,0.15,0.25,7.15407430002233,0.0,4,20000000,0.0,4,0.15,10,0.98,42,15056831,1a9393f80c8b,3
0.122547363031234,5,2.4839019702066314,150,1.5,True,15.455822222222235,2,0.15,0.25,5.467760900006397,0.0,4,20000000,0.0,85,0.15,10,0.43333333333333335,42,15040742,f14c2d4d36bf,3
0.10233333333333332,5,3.9838926174496643,150,1.5,True,1.9066666666666667,0,0.15,0.4,7.329832400020678,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15071031,5677f5c54545,3
0.15443036354326678,5,2.4785359240849525,150,1.5,True,16.980266666666648,2,0.15,0.4,5.545051699999021,0.0,4,20000000,0.0,82,0.15,10,0.44666666666666666,42,15045081,81b804be2639,3
0.21339682539682536,5,4.4049217002237135,150,1.5,True,0.9866666666666667,0,0.15,0.6,7.39455050000106,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15055838,d7a4156625a8,3
0.07114597200887521,5,3.453359425962166,150,1.5,True,13.28,2,0.15,0.6,7.443608600005973,0.0,4,20000000,0.0,4,0.15,10,0.98,42,15074138,40f9cb31fa24,3
0.2962222222222223,5,4.9859507829977625,150,1.5,True,0.52,0,0.15,0.75,7.379181600001175,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15071678,70bef10f1f44,3
0.043003052503052495,5,3.7373601789709174,150,1.5,True,5.013333333333334,2,0.15,0.75,7.5950068999954965,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15152876,921a44da1bb3,3
0.14711111111111114,5,4.09592841163311,150,3.0,True,1.52,0,0.15,0.25,13.635035699990112,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15095339,b7e590293398,3
0.10375712578938387,5,2.2367036820572763,150,3.0,True,17.091733333333348,2,0.15,0.25,5.209525999991456,0.0,4,20000000,0.0,92,0.15,10,0.3933333333333333,42,15035184,9189a9b929f7,3
0.2388571428571429,5,4.545771812080537,150,3.0,True,0.7333333333333333,0,0.15,0.4,7.546034399972996,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15103422,c8eafbb93777,3
0.1285108806963646,5,2.5938850116317713,150,3.0,True,17.196622222222256,2,0.15,0.4,5.983780899987323,0.0,4,20000000,0.0,70,0.15,10,0.52,42,15043333,3f5ed19ec5e7,3
0.27673015873015866,5,4.886085011185682,150,3.0,True,0.6133333333333333,0,0.15,0.6,7.47861030002241,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15133094,cd8d1d45b1fc,3
0.153208799800131,5,3.516868008948546,150,3.0,True,13.12,2,0.15,0.6,7.977368499996373,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15049556,ab1a4843e314,3
0.2955555555555556,5,4.984429530201342,150,3.0,True,0.48,0,0.15,0.75,7.2032465999946,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15085593,63d5584bff84,3
0.05854197436550377,5,3.716241610738255,150,3.0,True,4.92,2,0.15,0.75,7.699305599991931,0.0,4,20000000,0.0,1,0.15,10,1.0,42,15105501,3fd360630d16,3
0.04531158510105879,5,4.187459682621597,150,0.5,False,9.935822222222232,0,0.15,0.25,13.307341600011569,-1.0,4,20000000,0.07019838962016754,25,0.4,10,0.8333333333333334,42,20000000,dc8a452fa536,0
0.03922222222222222,5,3.0521487204249156,150,0.5,False,4.5544888888888835,2,0.15,0.25,8.82673510001041,-1.0,4,20000000,0.0005490093820234984,60,0.4,10,0.31333333333333335,42,20000000,5ff3377ff956,0
0.07056605039267577,5,3.2455228830422285,150,0.5,True,17.782222222222245,0,0.15,0.4,8.491109399998095,0.0,4,20000000,0.07998929538969267,15,0.4,10,0.9,42,17416511,ecb8cbfff563,0
0.025851851851851848,5,3.7447687591630014,150,0.5,True,4.807822222222227,2,0.15,0.4,7.4528416999964975,0.0,4,20000000,0.003139126557052638,28,0.4,10,0.82,42,15354764,ad256012ca23,0
0.09133551370083876,5,3.326530612244898,150,0.5,True,16.44,0,0.15,0.6,7.627463500015438,0.0,4,20000000,0.09491908351580301,4,0.4,10,0.98,42,15095657,d64c4b32f265,0
0.14240723672981734,5,3.468103448275862,150,0.5,True,15.30062222222223,2,0.15,0.6,7.269903999986127,0.0,4,20000000,0.07672763983049694,6,0.4,10,0.9666666666666667,42,15074731,cbc7f982d2c3,0
0.039138898138898134,5,3.6699776286353467,150,0.5,True,7.44,0,0.15,0.75,8.334877899993444,0.0,4,20000000,0.06728864305963118,1,0.4,10,1.0,42,15090608,3146f7aecb22,0
0.0736466379624274,5,3.6601668782876837,150,0.5,True,6.413333333333333,2,0.15,0.75,8.048787899984745,0.0,4,20000000,0.03812804196704213,2,0.4,10,0.9933333333333333,42,15155870,133b6ffe4bc1,0
0.029779800809212578,5,4.086246418338109,150,1.5,False,5.449599999999995,0,0.15,0.25,8.114185600017663,-1.0,4,20000000,0.4705174331471583,110,0.4,10,0.08,42,20000000,8ff6da72027e,0
0.0,5,2.098169717138103,150,1.5,False,6.529955555555559,2,0.15,0.25,6.882440699992003,-1.0,4,20000000,0.17298339670062654,115,0.4,10,0.22666666666666666,42,20000000,8ea0f51de8c4,0
0.15664754353103494,5,2.484848484848485,150,1.5,False,22.215288888888928,0,0.15,0.4,8.079606699990109,-1.0,4,20000000,0.11886000878448728,85,0.4,10,0.44,42,20000000,16a9096ad4d6,0
0.07688172043010753,5,2.345120226308345,150,1.5,False,7.275555555555579,2,0.15,0.4,7.376758600003086,-1.0,4,20000000,0.4363657636257545,113,0.4,10,0.22666666666666666,42,20000000,c431d876e9cd,0
0.17121149126833168,5,2.6396416573348263,150,1.5,True,32.15893333333336,0,0.15,0.6,6.767653699993389,0.0,4,20000000,0.12466988795333439,56,0.4,10,0.6333333333333333,42,15469786,1eecc9263722,0
0.22150008145975889,5,2.931234611326064,150,1.5,False,20.43982222222224,2,0.15,0.6,9.992316999996547,-1.0,4,20000000,0.25528159622989666,50,0.4,10,0.21333333333333335,42,20000000,8f20c7d8a6e6,0
